trip_id,customer_id,promo_id,promo_name,redeemed_date,promo_cost
TRIP0051654,CUST01222,PROMO0020,Halloween Treat,2024-10-18,3.1
TRIP0099932,CUST02373,PROMO0024,Student Discount,2025-08-27,19.11
TRIP0045914,CUST01083,PROMO0015,City Explorer,2025-04-16,12.81
TRIP0020351,CUST00480,PROMO0013,Senior Special,2024-11-24,9.03
TRIP0023754,CUST00561,PROMO0002,Back to School,2023-12-07,1.88
TRIP0069019,CUST01645,PROMO0033,New User Welcome,2024-01-31,13.24
TRIP0085006,CUST02025,PROMO0038,Black Friday,2024-07-29,12.51
TRIP0081607,CUST01942,PROMO0002,Back to School,2024-07-09,3.38
TRIP0036121,CUST00855,PROMO0009,City Explorer,2025-07-19,19.93
TRIP0112482,CUST02676,PROMO0023,Student Discount,2024-11-26,8.47
TRIP0044772,CUST01057,PROMO0037,Premium Pass,2024-12-15,5.24
TRIP0070070,CUST01669,PROMO0028,Festival Pass,2025-06-15,11.07
TRIP0066095,CUST01579,PROMO0000,Christmas Bonus,2025-11-03,12.07
TRIP0125288,CUST02966,PROMO0006,Refer & Earn,2024-12-16,13.36
TRIP0085250,CUST02031,PROMO0000,Christmas Bonus,2025-10-31,10.95
TRIP0122464,CUST02900,PROMO0000,Christmas Bonus,2025-11-01,13.08
TRIP0122789,CUST02907,PROMO0022,Refer & Earn,2024-10-20,8.44
TRIP0049897,CUST01180,PROMO0006,Refer & Earn,2023-11-08,8.91
TRIP0111587,CUST02653,PROMO0031,Business Class,2024-08-16,7.38
TRIP0090217,CUST02146,PROMO0018,Business Class,2025-03-11,2.3
TRIP0071317,CUST01698,PROMO0004,Black Friday,2024-12-28,4.99
TRIP0068594,CUST01636,PROMO0000,Christmas Bonus,2025-11-09,13.13
TRIP0006337,CUST00155,PROMO0012,Back to School,2025-06-02,11.92
TRIP0019123,CUST00452,PROMO0019,Back to School,2025-12-12,15.93
TRIP0116863,CUST02776,PROMO0013,Senior Special,2025-10-21,7.99
TRIP0006608,CUST00161,PROMO0002,Back to School,2024-06-28,2.36
TRIP0117545,CUST02791,PROMO0012,Back to School,2025-09-27,8.6
TRIP0080091,CUST01908,PROMO0036,Late Night Saver,2025-09-02,13.68
TRIP0079605,CUST01895,PROMO0021,Holiday Rush,2025-04-07,18.47
TRIP0072297,CUST01724,PROMO0021,Holiday Rush,2025-02-19,15.63
TRIP0017416,CUST00413,PROMO0004,Black Friday,2025-01-05,4.35
TRIP0126220,CUST02987,PROMO0021,Holiday Rush,2024-04-26,12.82
TRIP0055184,CUST01312,PROMO0011,Corporate Account,2023-07-27,23.52
TRIP0113785,CUST02705,PROMO0025,Birthday Bonus,2025-01-25,6.41
TRIP0019726,CUST00463,PROMO0038,Black Friday,2025-08-14,6.61
TRIP0116885,CUST02777,PROMO0026,Seasonal Promo,2025-08-14,17.78
TRIP0020761,CUST00490,PROMO0021,Holiday Rush,2025-03-07,12.51
TRIP0015688,CUST00373,PROMO0031,Business Class,2023-08-06,10.68
TRIP0024122,CUST00571,PROMO0010,Christmas Bonus,2024-03-16,17.37
TRIP0092913,CUST02208,PROMO0033,New User Welcome,2024-12-08,15.03
TRIP0073548,CUST01752,PROMO0038,Black Friday,2024-07-22,10.25
TRIP0058831,CUST01400,PROMO0000,Christmas Bonus,2025-11-10,10.29
TRIP0051485,CUST01217,PROMO0013,Senior Special,2025-10-11,9.71
TRIP0039342,CUST00930,PROMO0023,Student Discount,2024-09-27,10.69
TRIP0068201,CUST01626,PROMO0010,Christmas Bonus,2025-08-08,15.81
TRIP0009662,CUST00229,PROMO0010,Christmas Bonus,2024-03-18,15.32
TRIP0065604,CUST01567,PROMO0018,Business Class,2025-07-23,2.99
TRIP0017039,CUST00406,PROMO0025,Birthday Bonus,2025-01-24,6.17
TRIP0106387,CUST02531,PROMO0000,Christmas Bonus,2025-10-30,12.2
TRIP0056987,CUST01353,PROMO0020,Halloween Treat,2024-10-21,3.19
TRIP0081484,CUST01939,PROMO0029,Group Ride Deal,2025-07-12,1.7
TRIP0042784,CUST01008,PROMO0032,Refer & Earn,2023-08-13,17.06
TRIP0067586,CUST01614,PROMO0030,VIP Membership,2024-03-27,10.05
TRIP0078649,CUST01873,PROMO0030,VIP Membership,2025-06-10,8.85
TRIP0017822,CUST00422,PROMO0012,Back to School,2025-05-12,12.04
TRIP0109117,CUST02596,PROMO0026,Seasonal Promo,2025-05-15,14.76
TRIP0044297,CUST01047,PROMO0017,Christmas Bonus,2025-06-03,18.94
TRIP0002251,CUST00056,PROMO0027,Business Class,2025-11-29,13.48
TRIP0092971,CUST02209,PROMO0038,Black Friday,2024-07-27,11.53
TRIP0051809,CUST01226,PROMO0015,City Explorer,2025-08-28,26.55
TRIP0044981,CUST01061,PROMO0031,Business Class,2025-06-21,8.37
TRIP0108322,CUST02575,PROMO0031,Business Class,2024-09-02,7.32
TRIP0056438,CUST01342,PROMO0007,Valentine's Special,2025-04-06,21.43
TRIP0036554,CUST00865,PROMO0019,Back to School,2023-11-30,18.46
TRIP0036094,CUST00854,PROMO0000,Christmas Bonus,2025-11-12,8.36
TRIP0009935,CUST00236,PROMO0025,Birthday Bonus,2025-02-04,9.22
TRIP0093623,CUST02224,PROMO0017,Christmas Bonus,2024-09-23,10.55
TRIP0064724,CUST01542,PROMO0023,Student Discount,2025-08-08,11.67
TRIP0076413,CUST01821,PROMO0033,New User Welcome,2024-01-22,17.43
TRIP0039000,CUST00921,PROMO0012,Back to School,2024-12-11,10.12
TRIP0056721,CUST01349,PROMO0037,Premium Pass,2025-02-26,6.87
TRIP0070421,CUST01677,PROMO0016,Holiday Rush,2023-03-30,8.79
TRIP0013242,CUST00316,PROMO0012,Back to School,2025-04-17,9.58
TRIP0090834,CUST02162,PROMO0019,Back to School,2025-08-17,11.63
TRIP0083573,CUST01991,PROMO0027,Business Class,2025-09-12,15.84
TRIP0073012,CUST01739,PROMO0033,New User Welcome,2024-01-29,18.44
TRIP0107390,CUST02556,PROMO0007,Valentine's Special,2025-04-12,25.26
TRIP0098249,CUST02332,PROMO0038,Black Friday,2024-07-30,9.49
TRIP0113218,CUST02691,PROMO0002,Back to School,2024-06-09,3.11
TRIP0100904,CUST02394,PROMO0000,Christmas Bonus,2025-09-03,6.55
TRIP0017224,CUST00409,PROMO0028,Festival Pass,2024-11-15,10.0
TRIP0072949,CUST01738,PROMO0012,Back to School,2025-05-30,9.77
TRIP0097039,CUST02303,PROMO0037,Premium Pass,2024-11-12,6.5
TRIP0015585,CUST00371,PROMO0013,Senior Special,2025-10-08,11.28
TRIP0016458,CUST00394,PROMO0019,Back to School,2024-12-05,19.74
TRIP0116097,CUST02759,PROMO0034,Refer & Earn,2025-08-23,9.32
TRIP0122762,CUST02906,PROMO0002,Back to School,2024-06-18,2.23
TRIP0001345,CUST00033,PROMO0021,Holiday Rush,2025-03-16,19.34
TRIP0042665,CUST01006,PROMO0002,Back to School,2024-06-21,2.23
TRIP0029501,CUST00699,PROMO0000,Christmas Bonus,2025-10-31,12.75
TRIP0047286,CUST01116,PROMO0024,Student Discount,2025-08-03,23.0
TRIP0050441,CUST01192,PROMO0005,Premium Pass,2025-09-28,19.82
TRIP0022097,CUST00523,PROMO0013,Senior Special,2025-10-03,11.5
TRIP0079137,CUST01885,PROMO0006,Refer & Earn,2023-11-18,18.56
TRIP0033055,CUST00783,PROMO0021,Holiday Rush,2025-03-01,14.96
TRIP0049163,CUST01163,PROMO0035,Flash Sale,2025-07-02,28.44
TRIP0096675,CUST02294,PROMO0015,City Explorer,2025-04-27,19.19
TRIP0116115,CUST02760,PROMO0020,Halloween Treat,2024-10-27,2.07
TRIP0069664,CUST01660,PROMO0010,Christmas Bonus,2024-03-10,8.33
TRIP0108173,CUST02571,PROMO0017,Christmas Bonus,2025-08-12,16.41
TRIP0105693,CUST02513,PROMO0000,Christmas Bonus,2025-11-16,11.9
TRIP0077870,CUST01856,PROMO0024,Student Discount,2025-06-23,24.72
TRIP0108827,CUST02589,PROMO0021,Holiday Rush,2025-02-27,14.04
TRIP0093681,CUST02225,PROMO0025,Birthday Bonus,2025-02-10,5.78
TRIP0089875,CUST02137,PROMO0013,Senior Special,2025-10-14,14.09
TRIP0069097,CUST01646,PROMO0024,Student Discount,2025-05-06,17.93
TRIP0003715,CUST00090,PROMO0015,City Explorer,2023-06-17,24.28
TRIP0023323,CUST00549,PROMO0027,Business Class,2025-12-01,11.14
TRIP0005586,CUST00139,PROMO0034,Refer & Earn,2023-08-18,8.05
TRIP0066044,CUST01578,PROMO0020,Halloween Treat,2024-10-12,3.56
TRIP0040243,CUST00950,PROMO0020,Halloween Treat,2023-12-15,3.76
TRIP0115750,CUST02751,PROMO0039,Airport Express,2024-05-11,11.97
TRIP0013612,CUST00325,PROMO0013,Senior Special,2025-10-12,14.49
TRIP0033386,CUST00788,PROMO0013,Senior Special,2025-10-12,9.58
TRIP0030366,CUST00717,PROMO0000,Christmas Bonus,2025-10-31,6.58
TRIP0039797,CUST00941,PROMO0039,Airport Express,2023-05-25,9.81
TRIP0051391,CUST01216,PROMO0005,Premium Pass,2025-08-15,13.47
TRIP0011439,CUST00270,PROMO0016,Holiday Rush,2023-12-30,6.7
TRIP0086239,CUST02054,PROMO0014,Valentine's Special,2025-12-05,13.94
TRIP0080080,CUST01907,PROMO0025,Birthday Bonus,2025-01-27,5.19
TRIP0087799,CUST02091,PROMO0038,Black Friday,2024-07-22,12.01
TRIP0117395,CUST02787,PROMO0037,Premium Pass,2025-02-16,4.45
TRIP0053311,CUST01259,PROMO0005,Premium Pass,2024-06-26,17.27
TRIP0064860,CUST01546,PROMO0027,Business Class,2025-07-09,10.56
TRIP0106884,CUST02543,PROMO0022,Refer & Earn,2024-11-07,8.14
TRIP0025303,CUST00600,PROMO0039,Airport Express,2024-04-28,13.4
TRIP0062673,CUST01494,PROMO0013,Senior Special,2025-07-27,6.95
TRIP0058913,CUST01402,PROMO0027,Business Class,2025-11-29,9.02
TRIP0043131,CUST01018,PROMO0037,Premium Pass,2025-08-17,3.7
TRIP0039213,CUST00926,PROMO0033,New User Welcome,2024-02-02,17.56
TRIP0011946,CUST00281,PROMO0027,Business Class,2025-11-27,9.73
TRIP0082371,CUST01963,PROMO0035,Flash Sale,2025-09-02,16.58
TRIP0052116,CUST01232,PROMO0013,Senior Special,2025-10-09,11.64
TRIP0043753,CUST01032,PROMO0000,Christmas Bonus,2025-10-29,6.59
TRIP0120742,CUST02860,PROMO0000,Christmas Bonus,2025-11-02,6.8
TRIP0027846,CUST00660,PROMO0025,Birthday Bonus,2024-12-12,5.31
TRIP0082619,CUST01968,PROMO0019,Back to School,2024-04-30,13.39
TRIP0114757,CUST02726,PROMO0000,Christmas Bonus,2025-12-06,12.4
TRIP0090012,CUST02141,PROMO0024,Student Discount,2025-06-05,19.0
TRIP0109090,CUST02595,PROMO0000,Christmas Bonus,2025-12-03,9.38
TRIP0019843,CUST00466,PROMO0014,Valentine's Special,2025-12-08,12.5
TRIP0094558,CUST02246,PROMO0013,Senior Special,2025-09-17,14.46
TRIP0079745,CUST01899,PROMO0020,Halloween Treat,2023-11-23,3.82
TRIP0097984,CUST02326,PROMO0000,Christmas Bonus,2025-11-13,12.1
TRIP0020881,CUST00493,PROMO0013,Senior Special,2025-10-29,12.1
TRIP0107336,CUST02554,PROMO0033,New User Welcome,2024-01-17,14.9
TRIP0035866,CUST00849,PROMO0021,Holiday Rush,2025-02-18,16.13
TRIP0050223,CUST01189,PROMO0000,Christmas Bonus,2025-11-21,13.07
TRIP0108051,CUST02569,PROMO0037,Premium Pass,2024-04-21,4.24
TRIP0052027,CUST01230,PROMO0000,Christmas Bonus,2025-11-12,9.93
TRIP0109829,CUST02613,PROMO0031,Business Class,2024-08-21,14.84
TRIP0000070,CUST00001,PROMO0022,Refer & Earn,2023-12-29,4.06
TRIP0125004,CUST02958,PROMO0012,Back to School,2025-05-06,5.98
TRIP0076638,CUST01826,PROMO0000,Christmas Bonus,2025-11-18,11.77
TRIP0087435,CUST02083,PROMO0006,Refer & Earn,2023-11-16,14.69
TRIP0117536,CUST02790,PROMO0025,Birthday Bonus,2025-01-25,5.37
TRIP0066910,CUST01598,PROMO0011,Corporate Account,2025-06-09,11.84
TRIP0049801,CUST01178,PROMO0036,Late Night Saver,2025-09-21,15.23
TRIP0060946,CUST01454,PROMO0021,Holiday Rush,2025-04-06,14.81
TRIP0009533,CUST00227,PROMO0012,Back to School,2025-06-29,8.44
TRIP0019699,CUST00462,PROMO0025,Birthday Bonus,2025-01-18,7.13
TRIP0072837,CUST01736,PROMO0024,Student Discount,2025-08-31,24.39
TRIP0051820,CUST01226,PROMO0007,Valentine's Special,2025-04-09,19.53
TRIP0100707,CUST02391,PROMO0017,Christmas Bonus,2024-05-27,15.7
TRIP0021572,CUST00513,PROMO0013,Senior Special,2025-10-20,10.87
TRIP0005814,CUST00144,PROMO0003,Spring Break,2025-08-19,10.99
TRIP0001815,CUST00046,PROMO0000,Christmas Bonus,2025-10-31,12.6
TRIP0107296,CUST02554,PROMO0011,Corporate Account,2023-07-17,17.65
TRIP0067526,CUST01613,PROMO0026,Seasonal Promo,2025-06-18,23.98
TRIP0023840,CUST00563,PROMO0000,Christmas Bonus,2025-11-14,11.34
TRIP0116895,CUST02777,PROMO0030,VIP Membership,2025-09-11,11.18
TRIP0090395,CUST02151,PROMO0015,City Explorer,2025-04-22,18.27
TRIP0088409,CUST02103,PROMO0012,Back to School,2025-05-28,7.93
TRIP0125742,CUST02977,PROMO0013,Senior Special,2025-06-11,13.46
TRIP0079043,CUST01882,PROMO0027,Business Class,2024-12-17,9.6
TRIP0070517,CUST01679,PROMO0001,Christmas Bonus,2025-08-09,20.77
TRIP0103393,CUST02456,PROMO0031,Business Class,2024-12-08,14.69
TRIP0068595,CUST01636,PROMO0000,Christmas Bonus,2025-11-03,10.73
TRIP0087127,CUST02075,PROMO0029,Group Ride Deal,2025-07-15,3.08
TRIP0091325,CUST02173,PROMO0015,City Explorer,2025-07-08,18.28
TRIP0024990,CUST00593,PROMO0013,Senior Special,2025-09-05,10.26
TRIP0060968,CUST01454,PROMO0000,Christmas Bonus,2025-11-14,10.51
TRIP0074817,CUST01782,PROMO0038,Black Friday,2025-06-14,7.26
TRIP0095320,CUST02262,PROMO0010,Christmas Bonus,2024-02-17,10.82
TRIP0026620,CUST00629,PROMO0006,Refer & Earn,2023-11-05,9.88
TRIP0107073,CUST02549,PROMO0013,Senior Special,2025-10-06,10.3
TRIP0053822,CUST01273,PROMO0030,VIP Membership,2025-06-12,6.6
TRIP0049469,CUST01170,PROMO0000,Christmas Bonus,2025-12-05,10.29
TRIP0111201,CUST02643,PROMO0012,Back to School,2025-09-06,7.68
TRIP0055333,CUST01317,PROMO0000,Christmas Bonus,2025-12-06,10.44
TRIP0041274,CUST00973,PROMO0030,VIP Membership,2025-10-01,6.74
TRIP0107083,CUST02549,PROMO0025,Birthday Bonus,2025-02-05,6.24
TRIP0046379,CUST01095,PROMO0012,Back to School,2025-05-14,10.63
TRIP0060446,CUST01442,PROMO0031,Business Class,2024-08-23,13.03
TRIP0044380,CUST01049,PROMO0033,New User Welcome,2024-01-23,21.1
TRIP0029335,CUST00695,PROMO0004,Black Friday,2025-01-09,5.13
TRIP0107862,CUST02564,PROMO0026,Seasonal Promo,2025-05-25,16.29
TRIP0023436,CUST00553,PROMO0000,Christmas Bonus,2025-11-12,8.39
TRIP0063830,CUST01522,PROMO0022,Refer & Earn,2025-09-15,7.78
TRIP0046152,CUST01091,PROMO0017,Christmas Bonus,2024-05-27,19.27
TRIP0081623,CUST01943,PROMO0004,Black Friday,2024-12-27,4.41
TRIP0113225,CUST02692,PROMO0027,Business Class,2025-12-01,8.54
TRIP0007717,CUST00185,PROMO0027,Business Class,2025-11-21,9.7
TRIP0074929,CUST01785,PROMO0015,City Explorer,2025-06-19,12.66
TRIP0030845,CUST00729,PROMO0004,Black Friday,2025-01-13,4.46
TRIP0015855,CUST00379,PROMO0002,Back to School,2024-07-13,3.03
TRIP0036252,CUST00857,PROMO0000,Christmas Bonus,2025-11-19,6.21
TRIP0100362,CUST02382,PROMO0032,Refer & Earn,2025-06-16,17.28
TRIP0076825,CUST01832,PROMO0004,Black Friday,2025-01-15,2.43
TRIP0068438,CUST01632,PROMO0030,VIP Membership,2024-03-29,11.8
TRIP0111610,CUST02654,PROMO0001,Christmas Bonus,2023-09-13,11.63
TRIP0051687,CUST01223,PROMO0006,Refer & Earn,2023-11-10,18.02
TRIP0070372,CUST01676,PROMO0000,Christmas Bonus,2025-11-14,9.75
TRIP0095574,CUST02269,PROMO0025,Birthday Bonus,2025-01-28,9.17
TRIP0106218,CUST02527,PROMO0004,Black Friday,2024-11-27,4.73
TRIP0109250,CUST02598,PROMO0021,Holiday Rush,2025-09-10,15.09
TRIP0043685,CUST01031,PROMO0016,Holiday Rush,2024-11-23,6.53
TRIP0123845,CUST02933,PROMO0024,Student Discount,2025-04-30,15.59
TRIP0051858,CUST01226,PROMO0000,Christmas Bonus,2025-11-03,13.31
TRIP0120612,CUST02858,PROMO0000,Christmas Bonus,2025-11-19,9.32
TRIP0098763,CUST02346,PROMO0013,Senior Special,2025-10-03,11.74
TRIP0087230,CUST02077,PROMO0013,Senior Special,2025-10-14,11.04
TRIP0057163,CUST01357,PROMO0039,Airport Express,2025-08-14,11.61
TRIP0027382,CUST00647,PROMO0027,Business Class,2025-11-21,9.31
TRIP0093777,CUST02227,PROMO0013,Senior Special,2025-10-18,14.43
TRIP0100364,CUST02382,PROMO0018,Business Class,2025-03-17,2.79
TRIP0121457,CUST02876,PROMO0013,Senior Special,2025-10-18,13.89
TRIP0106354,CUST02530,PROMO0000,Christmas Bonus,2025-11-17,8.28
TRIP0022461,CUST00530,PROMO0034,Refer & Earn,2023-08-30,5.6
TRIP0089340,CUST02125,PROMO0031,Business Class,2024-08-22,15.23
TRIP0058183,CUST01384,PROMO0008,Business Class,2025-09-06,21.12
TRIP0017261,CUST00410,PROMO0018,Business Class,2025-04-13,2.42
TRIP0008932,CUST00213,PROMO0039,Airport Express,2024-05-14,15.07
TRIP0096175,CUST02283,PROMO0033,New User Welcome,2024-01-04,20.27
TRIP0096585,CUST02293,PROMO0001,Christmas Bonus,2025-10-02,15.5
TRIP0123635,CUST02928,PROMO0014,Valentine's Special,2025-12-08,15.92
TRIP0125483,CUST02971,PROMO0039,Airport Express,2024-05-04,15.3
TRIP0062303,CUST01484,PROMO0038,Black Friday,2024-08-05,6.72
TRIP0098219,CUST02331,PROMO0012,Back to School,2025-06-01,6.35
TRIP0028865,CUST00684,PROMO0017,Christmas Bonus,2024-05-30,15.08
TRIP0103865,CUST02466,PROMO0002,Back to School,2024-07-03,2.92
TRIP0070660,CUST01682,PROMO0000,Christmas Bonus,2025-11-29,7.77
TRIP0081908,CUST01951,PROMO0013,Senior Special,2025-10-09,9.18
TRIP0021906,CUST00519,PROMO0026,Seasonal Promo,2025-05-21,14.07
TRIP0002192,CUST00054,PROMO0022,Refer & Earn,2024-10-30,7.9
TRIP0065056,CUST01552,PROMO0010,Christmas Bonus,2025-09-28,16.96
TRIP0020126,CUST00473,PROMO0012,Back to School,2025-04-26,10.32
TRIP0088443,CUST02104,PROMO0022,Refer & Earn,2025-09-18,4.07
TRIP0027388,CUST00647,PROMO0016,Holiday Rush,2024-11-13,7.54
TRIP0057414,CUST01362,PROMO0008,Business Class,2025-06-28,19.92
TRIP0004062,CUST00100,PROMO0013,Senior Special,2025-10-19,9.88
TRIP0124852,CUST02955,PROMO0019,Back to School,2025-08-31,9.78
TRIP0074311,CUST01772,PROMO0018,Business Class,2025-08-21,2.17
TRIP0031561,CUST00747,PROMO0038,Black Friday,2025-08-08,10.59
TRIP0116425,CUST02765,PROMO0026,Seasonal Promo,2025-05-12,21.64
TRIP0043437,CUST01025,PROMO0013,Senior Special,2025-10-22,6.67
TRIP0017218,CUST00409,PROMO0037,Premium Pass,2025-02-08,3.94
TRIP0052512,CUST01242,PROMO0024,Student Discount,2025-07-23,23.9
TRIP0099259,CUST02358,PROMO0000,Christmas Bonus,2025-11-02,7.01
TRIP0123390,CUST02922,PROMO0039,Airport Express,2024-09-15,7.49
TRIP0028221,CUST00668,PROMO0025,Birthday Bonus,2024-12-18,7.54
TRIP0029074,CUST00689,PROMO0013,Senior Special,2025-10-05,14.03
TRIP0007562,CUST00182,PROMO0000,Christmas Bonus,2025-10-27,6.39
TRIP0123763,CUST02931,PROMO0028,Festival Pass,2023-05-11,9.31
TRIP0108256,CUST02574,PROMO0027,Business Class,2025-12-06,15.84
TRIP0029998,CUST00710,PROMO0014,Valentine's Special,2025-12-03,11.3
TRIP0082144,CUST01956,PROMO0004,Black Friday,2024-12-21,2.47
TRIP0103391,CUST02456,PROMO0000,Christmas Bonus,2025-10-26,11.64
TRIP0123218,CUST02917,PROMO0008,Business Class,2025-12-14,31.75
TRIP0028857,CUST00684,PROMO0004,Black Friday,2025-06-25,3.21
TRIP0107239,CUST02552,PROMO0017,Christmas Bonus,2023-09-14,10.69
TRIP0118377,CUST02808,PROMO0018,Business Class,2025-04-03,3.67
TRIP0002808,CUST00069,PROMO0021,Holiday Rush,2025-03-14,18.13
TRIP0048432,CUST01144,PROMO0015,City Explorer,2025-10-01,18.76
TRIP0029795,CUST00705,PROMO0013,Senior Special,2025-10-26,9.83
TRIP0043060,CUST01016,PROMO0025,Birthday Bonus,2025-02-09,8.74
TRIP0025642,CUST00607,PROMO0004,Black Friday,2024-10-04,4.26
TRIP0020581,CUST00486,PROMO0018,Business Class,2025-03-15,3.19
TRIP0016912,CUST00404,PROMO0000,Christmas Bonus,2025-11-05,12.25
TRIP0085270,CUST02031,PROMO0021,Holiday Rush,2025-08-14,16.25
TRIP0111716,CUST02657,PROMO0015,City Explorer,2025-06-26,20.47
TRIP0026997,CUST00638,PROMO0039,Airport Express,2025-09-13,13.28
TRIP0062421,CUST01488,PROMO0009,City Explorer,2024-12-15,18.65
TRIP0016470,CUST00394,PROMO0017,Christmas Bonus,2024-05-31,15.76
TRIP0115176,CUST02736,PROMO0020,Halloween Treat,2024-10-31,3.57
TRIP0001457,CUST00036,PROMO0004,Black Friday,2025-01-14,4.5
TRIP0078360,CUST01867,PROMO0012,Back to School,2025-05-27,9.76
TRIP0125991,CUST02984,PROMO0013,Senior Special,2025-10-23,9.37
TRIP0093083,CUST02212,PROMO0018,Business Class,2025-04-13,3.54
TRIP0089664,CUST02133,PROMO0031,Business Class,2024-09-09,9.71
TRIP0084748,CUST02019,PROMO0033,New User Welcome,2024-01-09,18.52
TRIP0046414,CUST01096,PROMO0014,Valentine's Special,2025-08-11,17.47
TRIP0079250,CUST01887,PROMO0014,Valentine's Special,2025-08-28,14.46
TRIP0091817,CUST02184,PROMO0017,Christmas Bonus,2024-05-26,17.33
TRIP0000861,CUST00021,PROMO0037,Premium Pass,2025-02-11,6.59
TRIP0115818,CUST02754,PROMO0019,Back to School,2024-11-30,14.22
TRIP0068622,CUST01636,PROMO0020,Halloween Treat,2024-10-31,3.57
TRIP0079637,CUST01896,PROMO0017,Christmas Bonus,2024-06-12,13.14
TRIP0003180,CUST00077,PROMO0038,Black Friday,2025-09-02,9.67
TRIP0120167,CUST02848,PROMO0000,Christmas Bonus,2025-11-02,9.59
TRIP0123122,CUST02915,PROMO0006,Refer & Earn,2025-09-30,15.26
TRIP0121449,CUST02875,PROMO0000,Christmas Bonus,2025-11-15,9.79
TRIP0123988,CUST02937,PROMO0031,Business Class,2024-09-02,12.28
TRIP0025395,CUST00601,PROMO0012,Back to School,2025-05-22,10.14
TRIP0030369,CUST00718,PROMO0037,Premium Pass,2025-03-12,4.84
TRIP0036863,CUST00870,PROMO0000,Christmas Bonus,2025-11-02,8.1
TRIP0037910,CUST00894,PROMO0019,Back to School,2025-12-15,11.12
TRIP0099717,CUST02369,PROMO0030,VIP Membership,2025-07-27,11.87
TRIP0054500,CUST01290,PROMO0022,Refer & Earn,2024-11-08,7.72
TRIP0028264,CUST00669,PROMO0026,Seasonal Promo,2025-08-26,20.28
TRIP0066795,CUST01595,PROMO0038,Black Friday,2024-07-14,9.27
TRIP0035655,CUST00844,PROMO0001,Christmas Bonus,2025-07-24,13.57
TRIP0012985,CUST00309,PROMO0000,Christmas Bonus,2025-11-09,9.93
TRIP0122436,CUST02899,PROMO0006,Refer & Earn,2025-09-16,16.2
TRIP0109157,CUST02596,PROMO0014,Valentine's Special,2025-12-03,20.65
TRIP0052884,CUST01250,PROMO0012,Back to School,2025-05-30,7.4
TRIP0030495,CUST00721,PROMO0002,Back to School,2024-06-07,2.73
TRIP0046495,CUST01098,PROMO0000,Christmas Bonus,2025-11-24,10.1
TRIP0119945,CUST02843,PROMO0013,Senior Special,2025-10-12,9.95
TRIP0051002,CUST01208,PROMO0022,Refer & Earn,2024-10-09,4.11
TRIP0103073,CUST02449,PROMO0002,Back to School,2024-06-29,2.61
TRIP0054234,CUST01284,PROMO0007,Valentine's Special,2025-04-02,14.42
TRIP0056510,CUST01343,PROMO0029,Group Ride Deal,2023-09-07,2.48
TRIP0080158,CUST01909,PROMO0017,Christmas Bonus,2024-05-23,16.59
TRIP0065718,CUST01570,PROMO0013,Senior Special,2025-10-09,9.17
TRIP0018102,CUST00427,PROMO0026,Seasonal Promo,2025-05-16,17.72
TRIP0105157,CUST02500,PROMO0020,Halloween Treat,2024-10-17,3.8
TRIP0095954,CUST02278,PROMO0026,Seasonal Promo,2025-05-06,20.16
TRIP0036284,CUST00858,PROMO0000,Christmas Bonus,2025-10-31,11.56
TRIP0126399,CUST02992,PROMO0026,Seasonal Promo,2025-05-11,17.9
TRIP0048239,CUST01140,PROMO0026,Seasonal Promo,2025-05-13,20.21
TRIP0017672,CUST00418,PROMO0009,City Explorer,2024-12-05,13.92
TRIP0058133,CUST01383,PROMO0038,Black Friday,2024-07-24,7.85
TRIP0011750,CUST00276,PROMO0007,Valentine's Special,2025-07-28,14.64
TRIP0001827,CUST00047,PROMO0000,Christmas Bonus,2025-11-29,9.15
TRIP0113165,CUST02689,PROMO0013,Senior Special,2025-10-21,8.96
TRIP0104805,CUST02490,PROMO0019,Back to School,2025-08-28,13.15
TRIP0043512,CUST01027,PROMO0021,Holiday Rush,2025-06-21,12.09
TRIP0043428,CUST01025,PROMO0004,Black Friday,2025-06-06,4.2
TRIP0116534,CUST02768,PROMO0021,Holiday Rush,2025-07-19,12.5
TRIP0015207,CUST00364,PROMO0002,Back to School,2025-09-28,2.43
TRIP0015357,CUST00366,PROMO0020,Halloween Treat,2023-12-28,3.47
TRIP0009634,CUST00229,PROMO0000,Christmas Bonus,2025-11-05,11.32
TRIP0057740,CUST01372,PROMO0004,Black Friday,2024-12-21,4.68
TRIP0094850,CUST02252,PROMO0014,Valentine's Special,2025-06-15,18.99
TRIP0003316,CUST00080,PROMO0003,Spring Break,2025-07-06,11.17
TRIP0037353,CUST00881,PROMO0037,Premium Pass,2025-09-17,7.17
TRIP0008060,CUST00192,PROMO0000,Christmas Bonus,2025-10-25,6.17
TRIP0105494,CUST02508,PROMO0029,Group Ride Deal,2025-07-11,2.34
TRIP0053632,CUST01268,PROMO0015,City Explorer,2025-04-27,18.57
TRIP0033945,CUST00803,PROMO0013,Senior Special,2025-10-13,10.61
TRIP0067782,CUST01618,PROMO0029,Group Ride Deal,2025-09-02,2.22
TRIP0003619,CUST00088,PROMO0025,Birthday Bonus,2025-01-23,5.21
TRIP0119278,CUST02827,PROMO0002,Back to School,2024-07-03,1.92
TRIP0037407,CUST00882,PROMO0000,Christmas Bonus,2025-11-03,10.7
TRIP0098761,CUST02346,PROMO0037,Premium Pass,2025-02-13,4.85
TRIP0117008,CUST02779,PROMO0000,Christmas Bonus,2025-11-11,13.15
