trip_id,customer_id,driver_id,city,pickup_area,dropoff_area,trip_datetime,trip_status,distance_km,duration_min,fare_amount,platform_revenue,driver_payout,promo_used,surge_multiplier
TRIP0118385,CUST02809,DRV1936,Milan,Porta Romana,Loreto,2025-08-19 13:13:00,completed,7.41,24.7,17.01,4.25,12.76,0,1.5
TRIP0118386,CUST02809,DRV3020,Milan,Città Studi,Porta Venezia,2025-08-22 11:02:00,cancelled,,34.4,1.6340000000000001,0.41,1.22,1,1.0
TRIP0118387,CUST02809,DRV6905,Milan,Loreto,Brera,2025-08-20 09:30:00,completed,8.6,36.4,5.46,1.36,4.1,1,1.0
TRIP0118388,CUST02809,DRV8729,Milan,Bicocca,Centro Storico,2025-08-30 17:23:00,cancelled,3.83,43.9,3.2460000000000004,0.81,2.44,0,1.0
TRIP0118389,CUST02809,DRV6139,Milan,Lambrate,Isola,2024-12-07 18:37:00,completed,7.47,16.0,18.02,4.5,13.52,0,1.0
TRIP0118390,CUST02809,DRV7684,Milan,Lambrate,Porta Romana,2025-06-24 06:47:00,completed,1.87,13.2,17.91,4.48,13.43,0,1.0
TRIP0118391,CUST02809,DRV7473,Milan,Lambrate,Bicocca,2024-11-01 17:28:00,completed,5.45,17.1,8.0,2.0,6.0,0,1.0
TRIP0118392,CUST02809,DRV1199,Milan,Loreto,Porta Venezia,2025-09-04 14:07:00,completed,3.21,12.1,13.92,3.48,10.44,0,1.0
TRIP0118393,CUST02809,DRV7959,Milan,Porta Romana,Porta Venezia,2025-02-02 13:59:00,completed,3.77,33.6,14.18,3.54,10.64,0,1.0
TRIP0118394,CUST02809,DRV2836,Milan,Bicocca,Isola,2025-06-03 19:40:00,completed,9.7,37.1,7.18,1.8,5.38,0,1.0
TRIP0118395,CUST02809,DRV7091,Milan,Isola,Loreto,2024-12-08 07:28:00,completed,4.52,17.8,11.92,2.98,8.94,0,1.0
TRIP0118396,CUST02809,DRV7645,Milan,Centro Storico,Navigli,2025-11-11 15:15:00,completed,6.76,35.7,7.37,1.84,5.53,0,1.0
TRIP0118397,CUST02809,DRV4282,Milan,Loreto,Navigli,2024-12-04 09:42:00,completed,2.26,44.3,14.39,3.6,10.79,0,1.2
TRIP0118398,CUST02809,DRV5997,Milan,Centro Storico,Lambrate,2025-10-26 12:00:00,completed,11.68,19.9,18.09,4.52,13.57,0,1.0
TRIP0118399,CUST02809,DRV8234,Milan,Centro Storico,Bicocca,2025-02-04 08:03:00,completed,3.64,36.4,10.07,2.52,7.55,0,1.0
TRIP0118400,CUST02809,DRV1189,Milan,Porta Romana,Isola,2025-03-04 19:53:00,completed,3.56,43.0,21.02,5.26,15.76,0,1.2
TRIP0118401,CUST02809,DRV7137,Milan,Bicocca,Brera,2025-11-22 07:43:00,completed,5.46,26.3,15.33,3.83,11.5,0,1.0
TRIP0118402,CUST02809,DRV1054,Milan,Brera,Centro Storico,2025-04-26 08:26:00,completed,9.92,34.3,11.92,2.98,8.94,0,1.0
TRIP0118403,CUST02809,DRV2829,Milan,Loreto,Centro Storico,2025-02-21 21:25:00,completed,3.18,42.1,7.8,1.95,5.85,0,1.2
TRIP0118404,CUST02809,DRV6722,Milan,Navigli,Lambrate,2024-12-07 19:36:00,completed,,38.6,18.87,4.72,14.15,0,1.2
TRIP0118405,CUST02809,DRV7126,Milan,Città Studi,Isola,2025-02-17 16:16:00,completed,1.68,21.3,17.84,4.46,13.38,0,1.0
TRIP0118406,CUST02809,DRV6272,Milan,Loreto,Porta Venezia,2024-11-20 23:03:00,completed,4.04,37.7,11.33,2.83,8.5,0,1.0
TRIP0118407,CUST02809,DRV4016,Milan,Brera,Centro Storico,2025-11-29 12:10:00,cancelled,3.03,44.7,1.436,0.36,1.08,0,1.0
TRIP0118408,CUST02809,DRV1231,Milan,Porta Venezia,Bicocca,2025-04-16 09:31:00,completed,6.7,40.6,13.75,3.44,10.31,0,1.0
TRIP0118409,CUST02809,DRV9150,Milan,Navigli,Città Studi,2025-12-06 02:46:00,completed,9.01,34.1,14.6,3.65,10.95,0,1.0
TRIP0118410,CUST02809,DRV2013,Milan,Centro Storico,Isola,2025-10-11 22:18:00,completed,11.63,28.9,7.07,1.77,5.3,0,1.0
TRIP0118411,CUST02809,DRV8440,Milan,Isola,Porta Romana,2025-05-02 08:46:00,completed,4.44,8.2,14.0,3.5,10.5,1,1.0
TRIP0118412,CUST02809,DRV6425,Milan,Città Studi,Lambrate,2025-11-21 09:01:00,cancelled,8.41,15.8,2.552,0.64,1.91,0,1.2
TRIP0118413,CUST02809,DRV3568,Milan,Porta Venezia,Brera,2025-03-28 11:28:00,completed,1.05,6.6,16.07,4.02,12.05,1,1.2
TRIP0118414,CUST02809,DRV8853,Milan,Porta Venezia,Loreto,2025-11-03 19:10:00,cancelled,12.49,40.8,1.672,0.42,1.25,0,1.2
TRIP0118415,CUST02809,DRV9381,Milan,Porta Venezia,Isola,2025-05-02 11:22:00,completed,2.87,16.1,17.72,4.43,13.29,0,1.0
TRIP0118416,CUST02809,DRV4854,Milan,Porta Romana,Città Studi,2025-07-16 20:54:00,completed,8.29,,13.84,3.46,10.38,0,1.0
TRIP0118417,CUST02809,DRV1201,Milan,Città Studi,Navigli,2025-02-09 14:07:00,completed,5.18,17.4,13.5,3.38,10.12,0,1.2
TRIP0118418,CUST02809,DRV7271,Milan,Porta Romana,Lambrate,2024-11-15 07:22:00,completed,4.53,37.7,10.03,2.51,7.52,0,1.0
TRIP0118419,CUST02809,DRV1170,Milan,Loreto,Navigli,2024-11-24 11:16:00,completed,3.72,24.0,6.54,1.64,4.9,0,1.0
TRIP0118420,CUST02809,DRV7016,Milan,Porta Venezia,Porta Romana,2025-02-03 18:39:00,cancelled,6.2,34.3,2.172,0.54,1.63,0,1.2
TRIP0118421,CUST02809,DRV2584,Milan,Città Studi,Centro Storico,2025-06-05 09:21:00,completed,1.52,27.0,11.08,2.77,8.31,0,1.2
TRIP0118422,CUST02809,DRV9641,Milan,Lambrate,Centro Storico,2025-04-15 09:48:00,cancelled,10.24,7.4,1.2460000000000002,0.31,0.94,0,1.0
TRIP0118423,CUST02810,DRV5400,Milan,Città Studi,Lambrate,2023-06-05 20:20:00,completed,7.74,17.4,10.55,2.64,7.91,0,1.0
TRIP0118424,CUST02810,DRV8012,Milan,Brera,Centro Storico,2023-05-28 21:01:00,cancelled,9.51,39.1,2.8680000000000003,0.72,2.15,0,1.0
TRIP0118425,CUST02810,DRV1706,Milan,Brera,Loreto,2024-11-17 07:44:00,completed,12.41,35.2,9.6,2.4,7.2,0,1.0
TRIP0118426,CUST02810,DRV5032,Milan,Centro Storico,Lambrate,2025-02-20 23:44:00,completed,3.42,38.4,6.97,1.74,5.23,0,1.0
TRIP0118427,CUST02810,DRV7285,Milan,Navigli,Lambrate,2023-05-23 20:11:00,completed,9.13,14.9,6.03,1.51,4.52,0,1.0
TRIP0118428,CUST02810,DRV3828,Milan,Loreto,Centro Storico,2024-11-16 11:02:00,completed,2.61,13.9,16.97,4.24,12.73,0,1.0
TRIP0118429,CUST02810,DRV6011,Milan,Città Studi,Centro Storico,2024-10-11 11:40:00,cancelled,7.07,5.3,3.204,0.8,2.4,0,1.0
TRIP0118430,CUST02810,DRV4638,Milan,Bicocca,Porta Romana,2025-03-10 19:11:00,completed,2.99,39.4,15.94,3.98,11.96,0,1.0
TRIP0118431,CUST02810,DRV4963,Milan,Isola,Centro Storico,2023-08-20 16:05:00,completed,8.92,33.5,18.37,4.59,13.78,0,1.0
TRIP0118432,CUST02810,DRV8582,Milan,Porta Venezia,Navigli,2023-12-28 08:41:00,cancelled,3.25,27.1,3.1940000000000004,0.8,2.39,1,1.0
TRIP0118433,CUST02810,DRV1721,Milan,Porta Venezia,Navigli,2023-07-23 07:21:00,completed,12.63,11.8,8.82,2.2,6.62,0,1.0
TRIP0118434,CUST02810,DRV5405,Milan,Centro Storico,Porta Venezia,2024-12-07 18:23:00,cancelled,6.73,32.1,1.184,0.3,0.88,0,1.0
TRIP0118435,CUST02810,DRV3331,Milan,Loreto,Città Studi,2025-04-24 20:00:00,cancelled,5.92,,4.228000000000001,1.06,3.17,0,1.2
TRIP0118436,CUST02810,DRV5537,Milan,Loreto,Navigli,2024-03-20 12:46:00,completed,8.96,24.2,20.25,5.06,15.19,0,1.5
TRIP0118437,CUST02810,DRV5740,Milan,Porta Romana,Brera,2024-07-31 20:22:00,cancelled,5.77,25.8,1.798,0.45,1.35,0,1.0
TRIP0118438,CUST02810,DRV1640,Milan,Bicocca,Navigli,2023-05-30 11:49:00,completed,11.83,29.3,5.02,1.25,3.77,0,1.0
TRIP0118439,CUST02810,DRV6140,Milan,Brera,Porta Venezia,2024-02-06 19:50:00,cancelled,12.53,31.6,3.1140000000000003,0.78,2.33,0,1.0
TRIP0118440,CUST02810,DRV6439,Milan,Navigli,Lambrate,2023-10-04 23:22:00,completed,9.82,,13.43,3.36,10.07,0,1.0
TRIP0118441,CUST02810,DRV2229,Milan,Città Studi,Porta Venezia,2025-04-30 17:34:00,completed,10.7,7.8,12.55,3.14,9.41,0,1.0
TRIP0118442,CUST02810,DRV3556,Milan,Porta Venezia,Bicocca,2023-09-09 20:14:00,completed,4.59,5.9,23.95,5.99,17.96,0,1.5
TRIP0118443,CUST02810,DRV4877,Milan,Centro Storico,Isola,2023-05-20 17:40:00,completed,12.95,31.8,16.47,4.12,12.35,0,1.0
TRIP0118444,CUST02810,DRV7151,Milan,Bicocca,Loreto,2024-02-27 17:36:00,cancelled,11.95,12.2,1.5300000000000002,0.38,1.15,0,1.0
TRIP0118445,CUST02810,DRV6742,Milan,Brera,Porta Romana,2024-06-17 10:38:00,completed,11.1,34.0,23.05,5.76,17.29,0,1.5
TRIP0118446,CUST02810,DRV1074,Milan,Centro Storico,Loreto,2025-03-29 08:40:00,completed,9.46,40.7,8.56,2.14,6.42,0,1.0
TRIP0118447,CUST02810,DRV9905,Milan,Centro Storico,Navigli,2023-12-19 04:10:00,completed,9.54,15.7,8.64,2.16,6.48,0,1.0
TRIP0118448,CUST02810,DRV2714,Milan,Isola,Porta Venezia,2023-05-24 19:46:00,completed,12.67,5.3,20.29,5.07,15.22,1,1.5
TRIP0118449,CUST02810,DRV8212,Milan,Lambrate,Città Studi,2025-10-28 10:38:00,cancelled,6.03,18.4,3.068,0.77,2.3,0,1.0
TRIP0118450,CUST02810,DRV9926,Milan,Centro Storico,Navigli,2023-05-04 20:21:00,completed,,43.5,7.52,1.88,5.64,1,1.2
TRIP0118451,CUST02810,DRV6992,Milan,Brera,Bicocca,2025-09-14 19:49:00,completed,9.04,31.1,17.8,4.45,13.35,0,1.2
TRIP0118452,CUST02810,DRV9099,Milan,Loreto,Lambrate,2025-01-02 18:46:00,completed,12.16,37.7,22.04,5.51,16.53,0,1.2
TRIP0118453,CUST02810,DRV8717,Milan,Brera,Città Studi,2023-05-04 18:59:00,completed,5.93,38.5,13.26,3.32,9.94,0,1.0
TRIP0118454,CUST02810,DRV8442,Milan,Porta Venezia,Loreto,2025-07-19 06:30:00,completed,7.57,5.6,12.04,3.01,9.03,0,1.0
TRIP0118455,CUST02810,DRV6646,Milan,Centro Storico,Loreto,2025-04-07 19:58:00,completed,11.54,6.1,10.24,2.56,7.68,0,1.0
TRIP0118456,CUST02810,DRV9705,Milan,Loreto,Bicocca,2025-03-29 08:11:00,completed,11.48,42.3,11.84,2.96,8.88,0,1.0
TRIP0118457,CUST02810,DRV9212,Milan,Bicocca,Centro Storico,2025-12-05 14:32:00,completed,12.1,11.3,6.01,1.5,4.51,0,1.0
TRIP0118458,CUST02810,DRV1273,Milan,Centro Storico,Lambrate,2025-07-19 07:59:00,completed,11.42,36.6,8.15,2.04,6.11,0,1.0
TRIP0118459,CUST02810,DRV9094,Milan,Porta Romana,Bicocca,2024-11-01 10:28:00,completed,5.64,10.8,16.91,4.23,12.68,0,1.2
TRIP0118460,CUST02810,DRV8941,Milan,Porta Venezia,Porta Romana,2024-10-18 10:30:00,completed,7.17,37.2,12.21,3.05,9.16,0,1.0
TRIP0118461,CUST02810,DRV5258,Milan,Città Studi,Porta Venezia,2024-02-08 08:49:00,completed,6.94,18.6,15.38,3.84,11.54,0,1.0
TRIP0118462,CUST02810,DRV7179,Milan,Isola,Città Studi,2024-12-05 15:46:00,cancelled,5.63,12.1,2.4160000000000004,0.6,1.82,1,1.0
TRIP0118463,CUST02810,DRV9429,Milan,Isola,Lambrate,2024-07-03 21:38:00,completed,10.58,14.0,10.37,2.59,7.78,0,1.0
TRIP0118464,CUST02810,DRV9340,Milan,Porta Venezia,Navigli,2024-04-19 18:55:00,completed,12.07,35.9,11.87,2.97,8.9,1,1.0
TRIP0118465,CUST02810,DRV1941,Milan,Brera,Navigli,2023-11-06 00:50:00,completed,12.83,9.3,7.1,1.78,5.32,0,1.2
TRIP0118466,CUST02810,DRV2049,Milan,Porta Venezia,Bicocca,2025-01-20 19:39:00,completed,11.34,14.9,12.53,3.13,9.4,0,1.0
TRIP0118467,CUST02810,DRV6405,Milan,Porta Romana,Città Studi,2024-12-18 16:46:00,completed,3.12,37.2,13.0,3.25,9.75,0,1.0
TRIP0118468,CUST02810,DRV9012,Milan,Lambrate,Centro Storico,2024-01-11 15:53:00,cancelled,5.89,17.5,3.474,0.87,2.6,1,1.0
TRIP0118469,CUST02810,DRV2435,Milan,Bicocca,Navigli,2024-10-03 22:50:00,completed,2.58,30.9,9.64,2.41,7.23,0,1.0
TRIP0118470,CUST02811,DRV5171,London,Canary Wharf,Richmond,2025-09-26 22:08:00,cancelled,7.18,29.5,3.6060000000000003,0.9,2.71,0,1.0
TRIP0118471,CUST02811,DRV6855,London,Camden,Richmond,2025-01-25 17:58:00,cancelled,6.78,36.1,3.4619999999999997,0.87,2.59,1,1.0
TRIP0118472,CUST02811,DRV9945,London,Hammersmith,Greenwich,2025-05-20 18:58:00,completed,1.73,12.9,9.51,2.38,7.13,0,1.5
TRIP0118473,CUST02811,DRV4017,London,Westminster,Canary Wharf,2025-05-30 21:09:00,completed,5.52,6.9,19.36,4.84,14.52,0,1.2
TRIP0118474,CUST02811,DRV2180,London,Canary Wharf,Brixton,2024-12-23 17:50:00,completed,,31.9,6.53,1.63,4.9,0,1.0
TRIP0118475,CUST02811,DRV9037,London,Shoreditch,Hammersmith,2025-09-06 08:12:00,completed,5.76,38.0,6.11,1.53,4.58,0,1.0
TRIP0118476,CUST02811,DRV4766,London,Westminster,Kensington,2024-08-17 16:10:00,completed,10.06,11.1,6.05,1.51,4.54,0,1.0
TRIP0118477,CUST02811,DRV7670,London,Greenwich,Brixton,2025-02-02 08:08:00,completed,4.44,37.9,23.51,5.88,17.63,0,1.0
TRIP0118478,CUST02811,DRV7523,London,Westminster,Camden,2024-10-07 00:52:00,completed,10.75,9.0,14.55,3.64,10.91,0,1.5
TRIP0118479,CUST02811,DRV3407,London,Kensington,Greenwich,2025-02-26 17:29:00,cancelled,8.6,42.0,2.604,0.65,1.95,0,1.0
TRIP0118480,CUST02811,DRV2469,London,Kensington,Canary Wharf,2024-09-25 21:29:00,completed,12.96,30.7,14.3,3.58,10.72,0,1.0
TRIP0118481,CUST02811,DRV2719,London,Shoreditch,Kensington,2024-09-29 04:58:00,completed,5.37,23.5,11.6,2.9,8.7,0,1.0
TRIP0118482,CUST02811,DRV9520,London,Greenwich,Kensington,2025-05-31 13:36:00,completed,7.07,42.8,16.61,4.15,12.46,0,1.0
TRIP0118483,CUST02811,DRV7145,London,Greenwich,Westminster,2025-08-14 09:51:00,completed,,9.8,16.66,4.16,12.5,0,1.0
TRIP0118484,CUST02811,DRV2107,London,Richmond,Shoreditch,2025-11-21 23:56:00,completed,7.85,26.2,26.98,6.74,20.24,0,1.0
TRIP0118485,CUST02811,DRV9133,London,Hammersmith,Westminster,2025-04-16 18:09:00,completed,8.51,14.9,8.99,2.25,6.74,0,1.0
TRIP0118486,CUST02811,DRV6663,London,Hackney,Hammersmith,2024-11-18 00:48:00,completed,2.99,40.2,19.65,4.91,14.74,0,1.0
TRIP0118487,CUST02811,DRV9528,London,Shoreditch,Hammersmith,2025-01-22 19:58:00,completed,6.19,20.4,15.58,3.9,11.68,1,1.0
TRIP0118488,CUST02811,DRV9950,London,Westminster,Hammersmith,2025-06-25 09:12:00,completed,4.49,15.4,11.27,2.82,8.45,0,1.0
TRIP0118489,CUST02811,DRV4176,London,Camden,Kensington,2025-05-06 17:29:00,completed,9.17,27.5,26.51,6.63,19.88,0,1.0
TRIP0118490,CUST02811,DRV7432,London,Kensington,Shoreditch,2024-08-28 18:40:00,completed,8.1,14.3,21.13,5.28,15.85,1,1.0
TRIP0118491,CUST02811,DRV7552,London,Brixton,Camden,2025-03-05 09:51:00,completed,3.43,26.1,16.85,4.21,12.64,0,1.0
TRIP0118492,CUST02811,DRV5342,London,Westminster,Hackney,2024-09-20 16:46:00,completed,3.24,41.8,27.35,6.84,20.51,0,1.2
TRIP0118493,CUST02811,DRV1141,London,Hammersmith,Shoreditch,2025-09-12 14:21:00,completed,4.46,21.2,20.42,5.11,15.31,1,1.2
TRIP0118494,CUST02811,DRV3941,London,Westminster,Hammersmith,2025-10-24 07:30:00,completed,11.86,35.0,27.99,7.0,20.99,1,1.0
TRIP0118495,CUST02811,DRV8428,London,Kensington,Hackney,2024-08-17 20:52:00,completed,11.6,7.0,12.73,3.18,9.55,0,1.0
TRIP0118496,CUST02811,DRV2461,London,Hammersmith,Shoreditch,2024-08-06 10:37:00,completed,10.3,22.6,16.54,4.14,12.4,0,1.0
TRIP0118497,CUST02811,DRV4571,London,Canary Wharf,Hammersmith,2024-11-05 09:32:00,cancelled,1.28,35.8,3.862,0.97,2.89,0,1.0
TRIP0118498,CUST02811,DRV8497,London,Shoreditch,Canary Wharf,2025-04-24 19:31:00,completed,8.77,13.7,16.86,4.22,12.64,0,1.0
TRIP0118499,CUST02811,DRV5166,London,Richmond,Greenwich,2025-02-07 07:32:00,completed,4.85,23.8,26.05,6.51,19.54,0,1.0
TRIP0118500,CUST02811,DRV7609,London,Camden,Shoreditch,2025-05-03 08:51:00,completed,11.65,17.0,13.66,3.42,10.24,0,1.0
TRIP0118501,CUST02811,DRV4229,London,Kensington,Brixton,2024-10-05 06:19:00,completed,3.75,32.9,18.91,4.73,14.18,0,1.2
TRIP0118502,CUST02811,DRV4627,London,Shoreditch,Hackney,2025-06-16 14:01:00,completed,10.14,33.2,27.27,6.82,20.45,0,1.2
TRIP0118503,CUST02811,DRV9238,London,Greenwich,Canary Wharf,2024-12-12 17:43:00,completed,2.23,16.7,7.62,1.9,5.72,0,1.0
TRIP0118504,CUST02811,DRV1739,London,Westminster,Kensington,2024-11-01 08:51:00,completed,3.85,17.7,16.94,4.24,12.7,0,1.0
TRIP0118505,CUST02811,DRV2383,London,Kensington,Hammersmith,2024-08-10 09:21:00,completed,6.41,11.7,29.64,7.41,22.23,0,1.5
TRIP0118506,CUST02811,DRV4086,London,Greenwich,Brixton,2025-10-17 13:58:00,completed,6.68,5.7,27.05,6.76,20.29,1,1.0
TRIP0118507,CUST02811,DRV5851,London,Shoreditch,Camden,2024-10-06 07:54:00,completed,12.59,18.8,12.06,3.02,9.04,0,1.0
TRIP0118508,CUST02811,DRV7340,London,Brixton,Shoreditch,2025-04-24 21:57:00,completed,7.42,11.4,18.94,4.74,14.2,0,1.0
TRIP0118509,CUST02811,DRV2902,London,Kensington,Hackney,2024-08-28 17:18:00,completed,4.7,6.9,8.25,2.06,6.19,0,1.2
TRIP0118510,CUST02811,DRV4585,London,Westminster,Kensington,2025-05-26 21:47:00,completed,4.54,16.5,10.53,2.63,7.9,0,1.2
TRIP0118511,CUST02811,DRV9511,London,Hammersmith,Camden,2024-09-25 18:54:00,completed,3.88,40.7,19.48,4.87,14.61,0,1.0
TRIP0118512,CUST02811,DRV5280,London,Brixton,Greenwich,2025-11-01 20:03:00,cancelled,10.44,14.8,5.144,1.29,3.85,0,1.0
TRIP0118513,CUST02811,DRV8131,London,Brixton,Canary Wharf,2025-11-28 07:25:00,completed,3.2,20.8,22.7,5.68,17.02,0,1.0
TRIP0118514,CUST02811,DRV3044,London,Hackney,Kensington,2025-04-22 14:09:00,completed,3.77,25.7,31.63,7.91,23.72,0,1.2
TRIP0118515,CUST02811,DRV4538,London,Hackney,Camden,2024-12-01 09:47:00,completed,10.63,31.6,11.08,2.77,8.31,0,1.0
TRIP0118516,CUST02811,DRV1040,London,Hammersmith,Kensington,2024-10-08 18:14:00,completed,4.5,42.9,11.16,2.79,8.37,0,1.0
TRIP0118517,CUST02811,DRV3418,London,Hammersmith,Shoreditch,2025-10-24 22:00:00,completed,11.17,24.9,23.45,5.86,17.59,1,1.0
TRIP0118518,CUST02811,DRV6761,London,Greenwich,Canary Wharf,2024-10-02 02:08:00,completed,4.73,33.0,24.27,6.07,18.2,0,1.0
TRIP0118519,CUST02811,DRV4639,London,Richmond,Greenwich,2024-11-23 16:17:00,completed,6.56,14.6,8.44,2.11,6.33,0,1.0
TRIP0118520,CUST02811,DRV5068,London,Camden,Greenwich,2024-09-25 23:52:00,completed,9.93,9.8,9.98,2.5,7.48,0,1.0
TRIP0118521,CUST02811,DRV9930,London,Canary Wharf,Richmond,2025-02-08 19:54:00,completed,12.18,11.2,23.18,5.8,17.38,0,1.0
TRIP0118522,CUST02811,DRV6220,London,Richmond,Shoreditch,2025-04-23 13:39:00,completed,8.2,13.4,17.38,4.34,13.04,0,1.0
TRIP0118523,CUST02811,DRV9528,London,Brixton,Shoreditch,2025-02-04 18:44:00,completed,6.43,14.6,9.24,2.31,6.93,0,1.0
TRIP0118524,CUST02811,DRV4917,London,Kensington,Westminster,2025-07-11 19:27:00,completed,8.88,26.3,24.37,6.09,18.28,0,1.0
TRIP0118525,CUST02811,DRV2774,London,Shoreditch,Brixton,2025-07-03 08:19:00,completed,6.31,7.9,17.93,4.48,13.45,0,1.0
TRIP0118526,CUST02811,DRV4454,London,Westminster,Canary Wharf,2025-08-30 11:13:00,completed,2.07,6.2,7.52,1.88,5.64,0,1.0
TRIP0118527,CUST02811,DRV6718,London,Westminster,Brixton,2025-10-03 06:36:00,completed,3.85,32.5,18.13,4.53,13.6,0,1.0
TRIP0118528,CUST02811,DRV1329,London,Hammersmith,Camden,2024-12-18 18:09:00,completed,2.29,27.9,12.81,3.2,9.61,0,1.0
TRIP0118529,CUST02811,DRV6022,London,Kensington,Shoreditch,2024-10-23 18:11:00,completed,3.41,43.7,15.92,3.98,11.94,0,1.2
TRIP0118530,CUST02811,DRV6889,London,Richmond,Canary Wharf,2025-03-13 21:46:00,completed,8.23,32.2,26.72,6.68,20.04,0,1.2
TRIP0118531,CUST02811,DRV3866,London,Brixton,Richmond,2025-07-14 09:37:00,completed,12.79,22.5,27.78,6.94,20.84,0,1.2
TRIP0118532,CUST02811,DRV8099,London,Kensington,Shoreditch,2025-05-02 20:37:00,completed,5.12,42.3,23.72,5.93,17.79,0,1.0
TRIP0118533,CUST02811,DRV2645,London,Hackney,Camden,2025-04-03 22:01:00,completed,4.51,33.0,7.05,1.76,5.29,0,1.0
TRIP0118534,CUST02811,DRV7202,London,Richmond,Canary Wharf,2024-09-21 15:40:00,completed,9.07,14.8,16.05,4.01,12.04,0,1.0
TRIP0118535,CUST02811,DRV9619,London,Brixton,Hackney,2025-11-14 11:23:00,completed,4.0,44.2,13.67,3.42,10.25,0,1.5
TRIP0118536,CUST02811,DRV7533,London,Camden,Shoreditch,2024-08-13 04:53:00,cancelled,4.12,44.4,2.4280000000000004,0.61,1.82,0,1.0
TRIP0118537,CUST02811,DRV9065,London,Hackney,Shoreditch,2025-10-26 10:29:00,completed,,41.1,18.99,4.75,14.24,0,1.0
TRIP0118538,CUST02811,DRV1172,London,Westminster,Brixton,2025-05-27 06:18:00,completed,7.26,37.1,24.76,6.19,18.57,0,1.2
TRIP0118539,CUST02811,DRV6617,London,Richmond,Hackney,2024-09-14 08:19:00,completed,3.11,23.8,16.83,4.21,12.62,0,1.2
TRIP0118540,CUST02811,DRV7831,London,Kensington,Camden,2025-11-04 23:09:00,completed,3.5,21.8,27.03,6.76,20.27,0,1.0
TRIP0118541,CUST02811,DRV2746,London,Canary Wharf,Hammersmith,2024-11-05 09:29:00,completed,11.37,9.1,17.49,4.37,13.12,0,1.0
TRIP0118542,CUST02811,DRV4701,London,Canary Wharf,Hackney,2025-02-05 12:45:00,completed,8.36,34.0,15.82,3.96,11.86,0,1.0
TRIP0118543,CUST02812,DRV6081,Milan,Centro Storico,Lambrate,2023-06-29 14:02:00,cancelled,4.5,13.0,2.012,0.5,1.51,0,1.0
TRIP0118544,CUST02812,DRV4044,Milan,Loreto,Navigli,2023-09-09 15:20:00,completed,2.14,29.4,9.57,2.39,7.18,0,1.0
TRIP0118545,CUST02812,DRV8505,Milan,Loreto,Navigli,2023-08-11 18:07:00,completed,9.83,35.4,13.71,3.43,10.28,0,1.0
TRIP0118546,CUST02812,DRV7038,Milan,Lambrate,Isola,2025-08-28 04:07:00,cancelled,4.41,27.2,4.468,1.12,3.35,0,1.2
TRIP0118547,CUST02812,DRV1590,Milan,Loreto,Navigli,2023-07-19 12:23:00,completed,3.82,31.2,6.31,1.58,4.73,0,1.0
TRIP0118548,CUST02812,DRV6394,Milan,Porta Romana,Navigli,2023-05-11 20:43:00,completed,,21.1,9.84,2.46,7.38,0,1.0
TRIP0118549,CUST02812,DRV5814,Milan,Porta Venezia,Navigli,2024-12-30 22:11:00,completed,3.23,28.5,6.87,1.72,5.15,0,1.0
TRIP0118550,CUST02812,DRV5470,Milan,Lambrate,Porta Romana,2023-11-14 23:47:00,completed,9.41,23.5,14.46,3.62,10.84,0,1.0
TRIP0118551,CUST02812,DRV9761,Milan,Loreto,Isola,2025-02-01 18:23:00,completed,9.68,32.8,21.85,5.46,16.39,0,1.2
TRIP0118552,CUST02812,DRV2017,Milan,Isola,Loreto,2025-02-02 07:27:00,completed,12.74,14.1,5.45,1.36,4.09,0,1.0
TRIP0118553,CUST02812,DRV9175,Milan,Navigli,Isola,2024-04-06 07:28:00,completed,9.45,15.8,9.7,2.42,7.28,0,1.0
TRIP0118554,CUST02812,DRV6817,Milan,Isola,Brera,2023-11-26 10:32:00,completed,6.27,31.3,15.53,3.88,11.65,0,1.0
TRIP0118555,CUST02812,DRV8672,Milan,Porta Venezia,Bicocca,2024-06-08 19:29:00,completed,4.14,5.1,14.79,3.7,11.09,0,1.0
TRIP0118556,CUST02812,DRV8663,Milan,Loreto,Bicocca,2023-12-23 18:44:00,completed,10.68,9.1,6.72,1.68,5.04,0,1.0
TRIP0118557,CUST02812,DRV5589,Milan,Bicocca,Isola,2025-04-01 08:27:00,completed,3.77,29.9,13.85,3.46,10.39,0,1.0
TRIP0118558,CUST02812,DRV1254,Milan,Porta Romana,Isola,2023-12-13 17:01:00,completed,8.2,43.1,18.79,4.7,14.09,0,1.0
TRIP0118559,CUST02812,DRV7681,Milan,Lambrate,Città Studi,2023-10-21 12:10:00,cancelled,6.62,36.5,3.394,0.85,2.54,0,1.0
TRIP0118560,CUST02812,DRV5328,Milan,Isola,Bicocca,2024-03-25 07:19:00,completed,6.53,25.3,17.75,4.44,13.31,0,1.0
TRIP0118561,CUST02812,DRV2117,Milan,Navigli,Isola,2024-06-19 19:38:00,cancelled,5.74,16.4,1.114,0.28,0.83,0,1.0
TRIP0118562,CUST02812,DRV4394,Milan,Brera,Loreto,2024-03-31 21:16:00,completed,11.65,34.7,18.23,4.56,13.67,0,1.2
TRIP0118563,CUST02812,DRV3481,Milan,Porta Venezia,Lambrate,2024-02-24 15:07:00,completed,11.61,29.4,8.49,2.12,6.37,0,1.0
TRIP0118564,CUST02812,DRV7374,Milan,Centro Storico,Bicocca,2025-07-19 18:24:00,completed,9.89,,18.94,4.74,14.2,0,1.0
