age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score
51,Male,3,7,0,Referral,high,4,163.7,22.834146341463416,0.1463414634146341,9.47,4.97,0.33,0.6600000000000001,0.0651530108588351,0.048780487804878,0,Q3,Low,2023-09,2025-11,0,0,Recent,0,0,1,0.4626068376068376
52,Male,1,32,0,Referral,medium,3,84.73,25.00333333333333,0.2,33.71,10.7275,2.495,9.98,0.2284275577935454,0.1333333333333333,1,Q1,High,2025-05,2025-11,1,1,Inactive,0,0,0,0.31837606837606836
42,Male,1,42,0,Referral,medium,2,70.98,26.28846153846154,0.1923076923076923,51.65,19.06,6.1475,24.59,0.3225341028331585,0.1538461538461538,1,Q1,High,2024-03,2025-12,1,1,Inactive,0,0,0,0.3846153846153846
51,Male,0,10,0,Referral,medium,5,89.48,25.913888888888888,0.1111111111111111,16.22,9.503333333333332,4.096666666666667,12.29,0.431076815152578,0.0833333333333333,0,Q1,Mid-Low,2024-08,2025-12,0,0,Mid-Recent,0,0,1,0.38568376068376065
29,Male,1,7,0,Referral,low,3,91.71,25.60833333333333,0.1666666666666666,56.21,15.25,1.83,7.32,0.1152211553596726,0.1111111111111111,1,Q2,Mid-High,2023-01,2025-12,0,0,Recent,0,0,1,0.4273504273504273
54,Other,5,5,0,Referral,medium,6,181.54,24.677777777777777,0.1296296296296296,56.33,14.74,3.4739999999999998,17.369999999999997,0.2356852103120759,0.0925925925925925,1,Q4,Mid-High,2023-07,2025-12,0,0,Recent,1,0,1,0.532051282051282
36,Male,1,2,0,Organic,high,9,256.29,25.016666666666666,0.1,25.45,10.486666666666666,2.106666666666667,6.32,0.1989298079949638,0.05,0,Q4,Low,2023-10,2025-11,0,0,Recent,1,0,1,0.5438034188034189
41,Female,1,20,0,Ads,medium,4,137.85,28.57317073170732,0.1707317073170731,32.22,12.56,4.505,18.02,0.3586783439490446,0.0975609756097561,1,Q3,Mid-High,2023-09,2025-12,1,0,Mid-Inactive,0,0,0,0.3862179487179487
57,Other,1,6,0,Partnership,medium,4,130.01,22.975,0.0833333333333333,20.5,21.0,0.5,0.5,0.0238095238095238,0.0277777777777777,0,Q3,Low,2023-10,2025-12,0,0,Recent,0,0,1,0.44818376068376065
44,Other,7,9,0,Partnership,medium,4,110.68,26.41025641025641,0.1794871794871795,45.76,12.292,3.14,15.7,0.2554506996420436,0.1282051282051282,1,Q2,High,2023-03,2025-11,0,0,Mid-Recent,0,0,1,0.5860042735042734
30,Female,5,8,0,Referral,medium,4,135.05,27.62666666666667,0.0666666666666666,18.03,22.0,3.969999999999999,3.969999999999999,0.1804545454545454,0.0222222222222222,0,Q3,Low,2025-03,2025-12,0,0,Mid-Recent,0,0,1,0.26442307692307687
26,Other,2,5,0,Referral,low,2,61.32,26.432,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2024-05,2025-12,0,0,Recent,0,0,1,0.5122863247863247
68,Female,3,2,0,Ads,medium,3,157.0,25.993333333333336,0.0888888888888888,36.87,15.25,3.036666666666667,9.11,0.1981296215745976,0.0666666666666666,0,Q3,Mid-Low,2023-07,2025-11,0,0,Recent,0,0,1,0.5560897435897436
61,Other,0,15,1,Organic,medium,6,111.69,25.55675675675676,0.1351351351351351,32.2,11.99,3.94,15.759999999999998,0.3286071726438698,0.1081081081081081,1,Q2,Mid-High,2023-07,2025-10,0,0,Mid-Inactive,0,0,0,0.30662393162393164
34,Male,6,33,0,Partnership,medium,4,111.55,23.488235294117647,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0,Q2,Low,2023-12,2025-10,1,1,Inactive,0,0,0,0.5299145299145298
49,Male,4,19,0,Referral,medium,5,103.26,22.93783783783784,0.2162162162162162,57.61,14.807999999999998,3.286,16.43,0.2219070772555375,0.1351351351351351,1,Q2,High,2024-12,2025-12,0,0,Mid-Inactive,0,0,0,0.4316239316239316
25,Male,8,8,0,Partnership,high,13,196.72,26.286538461538463,0.1346153846153846,76.57,14.251666666666669,1.5266666666666666,9.16,0.1068470780356934,0.1153846153846153,1,Q4,Mid-High,2024-11,2025-11,0,0,Mid-Recent,1,0,1,0.37072649572649574
33,Female,7,28,0,Partnership,high,3,217.76,26.66862745098039,0.1568627450980392,50.32,14.598000000000004,4.534,22.67,0.3105904918481983,0.0980392156862745,1,Q4,Mid-High,2024-10,2025-12,1,0,Inactive,1,1,0,0.5192307692307692
67,Male,2,4,0,Ads,medium,4,101.73,23.27647058823529,0.1176470588235294,20.91,10.853333333333332,3.883333333333333,11.65,0.3578009828009827,0.088235294117647,1,Q2,Mid-High,2025-08,2025-12,0,0,Recent,0,0,1,0.41880341880341876
18,Male,1,45,1,Organic,medium,3,52.58,25.67619047619048,0.1904761904761904,7.15,12.28,5.129999999999999,5.129999999999999,0.4177524429967426,0.0476190476190476,0,Q1,Low,2025-10,2025-12,1,1,Inactive,0,0,0,0.2382478632478633
30,Other,4,3,0,Partnership,low,4,86.8,26.790909090909093,0.0909090909090909,8.78,17.0,8.22,8.22,0.4835294117647059,0.0303030303030303,0,Q1,Low,2023-04,2025-11,0,0,Recent,0,0,1,0.3520299145299145
50,Male,7,3,0,Ads,medium,9,140.46,24.994,0.1,22.34,12.59,1.42,2.84,0.1127879269261318,0.04,0,Q3,Low,2024-03,2025-12,0,0,Recent,0,0,1,0.2857905982905983
19,Female,2,19,0,Ads,low,2,54.82,24.64,0.15,14.9,21.0,6.1,6.1,0.2904761904761904,0.05,0,Q1,Low,2023-11,2025-11,0,0,Mid-Inactive,0,0,0,0.4353632478632478
27,Other,1,28,1,Referral,medium,3,120.82,29.23783783783784,0.1351351351351351,28.12,16.333333333333332,6.96,20.88,0.4261224489795918,0.081081081081081,0,Q2,Mid-Low,2023-09,2025-11,1,0,Inactive,0,0,0,0.48717948717948717
44,Other,4,56,0,Ads,high,6,307.77,24.51710526315789,0.131578947368421,65.05,10.01625,1.89875,15.189999999999998,0.1893070787637088,0.1052631578947368,1,Q4,Mid-High,2024-04,2025-12,1,1,Inactive,1,1,0,0.45245726495726496
27,Male,7,13,0,Referral,high,7,210.18,24.9265306122449,0.1224489795918367,45.83,10.918,1.7520000000000002,8.760000000000002,0.1604689503572083,0.1020408163265306,1,Q4,Mid-High,2025-04,2025-12,0,0,Mid-Recent,1,0,1,0.5245726495726496
21,Female,2,4,0,Ads,medium,5,126.33,27.354347826086958,0.0869565217391304,7.7,11.75,4.05,4.05,0.3446808510638298,0.0217391304347826,0,Q3,Low,2024-05,2025-11,0,0,Recent,0,0,1,0.5048076923076923
22,Male,2,14,0,Partnership,medium,9,136.94,24.727083333333336,0.0833333333333333,31.01,18.0,3.035,6.07,0.1637001078748651,0.0416666666666666,0,Q3,Low,2025-07,2025-12,0,0,Mid-Recent,0,0,1,0.2911324786324786
42,Female,8,11,0,Partnership,medium,4,118.84,25.51707317073171,0.1707317073170731,40.73,10.704,2.558,12.79,0.2389760837070254,0.1219512195121951,1,Q2,High,2025-03,2025-12,0,0,Mid-Recent,0,0,1,0.41399572649572647
48,Male,6,6,0,Organic,low,4,131.13,27.91764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q3,Low,2025-08,2025-12,0,0,Recent,0,0,1,0.2831196581196581
58,Other,3,17,0,Partnership,medium,13,158.49,23.35483870967742,0.1290322580645161,55.69,18.184,7.046000000000001,35.230000000000004,0.3874835019797624,0.0806451612903225,0,Q3,Mid-Low,2025-05,2025-12,0,0,Mid-Inactive,0,0,0,0.6009615384615384
65,Male,6,19,0,Organic,medium,6,98.02,26.53076923076923,0.1538461538461538,37.9,13.2325,3.7575,15.03,0.2839599470999433,0.1025641025641025,1,Q2,Mid-High,2025-01,2025-12,0,0,Mid-Inactive,0,0,0,0.391559829059829
44,Other,3,11,0,Partnership,low,3,132.11,25.718367346938777,0.1836734693877551,80.59,17.255,3.8233333333333337,22.94,0.2215782864870086,0.1224489795918367,1,Q3,High,2025-05,2025-12,0,0,Mid-Recent,0,0,1,0.3648504273504274
31,Female,3,10,0,Partnership,medium,2,59.28,24.09,0.2,29.16,13.839999999999998,4.316666666666666,12.95,0.3075279031109,0.15,1,Q1,High,2025-10,2025-12,0,0,Mid-Recent,0,0,1,0.1784188034188034
46,Female,3,6,0,Organic,low,3,75.19,21.32758620689655,0.1034482758620689,30.08,20.5,5.459999999999999,10.919999999999998,0.2663414634146341,0.0689655172413793,0,Q1,Mid-Low,2024-02,2025-11,0,0,Recent,0,0,1,0.3766025641025641
26,Other,0,24,0,Ads,low,5,85.03,24.17878787878788,0.2121212121212121,99.55,18.83333333333333,2.708333333333333,16.25,0.140328151986183,0.1818181818181818,1,Q1,High,2023-03,2025-12,1,0,Mid-Inactive,0,0,0,0.5186965811965811
54,Male,1,21,0,Partnership,medium,5,211.67,24.26774193548387,0.1129032258064516,12.580000000000002,5.98,1.7866666666666664,5.359999999999999,0.2987736900780378,0.0483870967741935,0,Q4,Low,2024-11,2025-12,1,0,Mid-Inactive,1,1,0,0.6356837606837606
31,Female,3,58,1,Partnership,medium,5,125.87,23.28809523809524,0.0952380952380952,23.03,19.5,7.984999999999999,15.97,0.4094871794871794,0.0476190476190476,0,Q3,Low,2023-12,2025-12,1,1,Inactive,0,0,0,0.45993589743589747
37,Other,2,17,0,Referral,low,7,146.7,24.354716981132075,0.1698113207547169,36.69,13.0,0.7766666666666664,2.329999999999999,0.0597129677088672,0.0566037735849056,0,Q3,Low,2023-12,2025-12,0,0,Mid-Inactive,0,0,0,0.39583333333333337
53,Male,9,11,0,Partnership,medium,8,170.48,24.66379310344828,0.1206896551724138,44.42,13.3725,2.2675,9.07,0.1695644045616003,0.0689655172413793,0,Q4,Mid-Low,2024-11,2025-12,0,0,Mid-Recent,1,0,1,0.3685897435897436
62,Male,1,21,0,Ads,high,8,193.54,23.86603773584906,0.2264150943396226,60.25,16.3125,1.4924999999999995,5.969999999999999,0.0901540320144971,0.0754716981132075,0,Q4,Mid-Low,2024-04,2025-12,1,0,Mid-Inactive,1,1,0,0.4027777777777778
67,Male,2,44,0,Ads,medium,1,40.12,23.98,0.1333333333333333,6.44,4.125,0.905,1.8100000000000005,0.2193939393939394,0.1333333333333333,1,Q1,High,2024-02,2025-09,1,1,Inactive,0,0,0,0.37927350427350426
47,Male,3,9,0,Partnership,medium,4,87.31,24.35151515151515,0.0303030303030303,10.88,13.24,2.3599999999999994,2.3599999999999994,0.1782477341389727,0.0303030303030303,0,Q1,Low,2025-08,2025-12,0,0,Mid-Recent,0,0,1,0.4561965811965812
51,Other,1,42,0,Referral,medium,7,103.43,26.70555555555556,0.1666666666666666,57.15,16.94,3.0475,12.19,0.1758004038073262,0.1111111111111111,1,Q2,Mid-High,2024-11,2025-12,1,1,Inactive,0,0,0,0.28846153846153844
18,Male,6,12,0,Referral,high,8,152.28,26.77560975609756,0.1951219512195122,81.37,16.115,2.8366666666666664,17.02,0.1729850594572619,0.1463414634146341,1,Q3,High,2024-02,2025-11,0,0,Mid-Recent,0,0,1,0.545940170940171
65,Male,3,38,0,Organic,medium,9,221.46,25.248529411764707,0.1764705882352941,70.88,14.74,2.926666666666667,17.560000000000002,0.1985526910900045,0.088235294117647,1,Q4,Mid-High,2023-03,2025-11,1,1,Inactive,1,1,0,0.41132478632478636
38,Other,4,18,0,Partnership,medium,4,119.3,27.4825,0.15,26.950000000000003,8.09,1.395,5.58,0.1715339686443283,0.1,1,Q2,Mid-High,2023-07,2025-11,0,0,Mid-Inactive,0,0,0,0.24305555555555552
36,Female,3,14,0,Ads,medium,5,105.06,22.41290322580645,0.1935483870967742,59.18,14.654,2.858,14.289999999999996,0.1945011569348033,0.1612903225806451,1,Q2,High,2025-01,2025-12,0,0,Mid-Recent,0,0,1,0.517094017094017
25,Other,1,34,0,Ads,low,2,58.96,21.916666666666668,0.1666666666666666,23.99,11.2,3.203333333333333,9.61,0.2860119047619048,0.1666666666666666,1,Q1,High,2025-08,2025-12,1,1,Inactive,0,0,0,0.1907051282051282
62,Male,2,160,1,Ads,medium,5,129.72,24.595,0.1,16.29,9.106666666666667,3.6766666666666654,11.03,0.4037335285505124,0.075,0,Q3,Mid-Low,2023-08,2025-12,1,1,Inactive,0,0,0,0.38888888888888884
26,Female,5,9,1,Partnership,high,7,176.16,25.135555555555552,0.2888888888888888,94.48,11.7,2.385,23.85,0.2015549733795318,0.2222222222222222,1,Q4,High,2023-01,2025-12,0,0,Mid-Recent,1,0,1,0.38247863247863245
55,Other,0,20,0,Partnership,high,7,135.79,27.205882352941178,0.088235294117647,11.59,12.28,0.6899999999999995,0.6899999999999995,0.0561889250814331,0.0294117647058823,0,Q3,Low,2024-01,2025-11,1,0,Mid-Inactive,0,0,0,0.35630341880341876
49,Other,4,21,0,Organic,high,3,145.31,26.023529411764702,0.1176470588235294,27.74,15.12,1.2499999999999991,2.4999999999999982,0.0826719576719576,0.0588235294117647,0,Q3,Mid-Low,2025-10,2025-12,1,0,Mid-Inactive,0,0,0,0.35630341880341876
29,Male,7,0,0,Partnership,high,10,279.48,25.72238805970149,0.1641791044776119,56.11,12.659999999999998,3.438333333333334,20.630000000000003,0.2688298149596038,0.0895522388059701,1,Q4,Mid-High,2023-04,2025-12,0,0,Recent,1,0,1,0.6014957264957266
58,Female,4,31,0,Referral,medium,2,188.55,22.939622641509438,0.1509433962264151,41.02,14.8025,4.547499999999999,18.19,0.3072116196588413,0.0754716981132075,0,Q4,Mid-Low,2024-12,2025-12,1,1,Inactive,1,1,0,0.39583333333333337
19,Other,9,1,0,Ads,low,2,161.87,24.808474576271188,0.1864406779661017,80.51,14.862857142857145,3.361428571428572,23.53,0.2261630142252979,0.1186440677966101,1,Q3,High,2023-06,2025-12,0,0,Recent,0,0,1,0.33814102564102566
50,Female,3,41,0,Partnership,medium,9,158.97,25.26666666666667,0.2037037037037037,63.92,12.808571428571428,3.9614285714285713,27.73,0.3025641025641025,0.1296296296296296,1,Q3,High,2024-03,2025-11,1,1,Inactive,0,0,0,0.4487179487179487
59,Male,11,2,0,Organic,high,9,338.17,26.566666666666663,0.0864197530864197,33.27,6.565,1.0816666666666668,6.49,0.1632293762575452,0.074074074074074,0,Q4,Mid-Low,2023-02,2025-12,0,0,Recent,1,0,1,0.654380341880342
20,Female,4,12,1,Referral,medium,5,150.91,23.884313725490195,0.1568627450980392,32.5,13.846666666666666,3.013333333333333,9.04,0.2176215695714973,0.0588235294117647,0,Q3,Mid-Low,2024-04,2025-12,0,0,Mid-Recent,0,0,1,0.2831196581196581
26,Other,1,28,0,Referral,high,7,239.92,22.0765625,0.203125,60.04,13.62,3.613333333333333,21.68,0.2652961331375428,0.09375,1,Q4,Mid-High,2025-08,2025-12,1,0,Inactive,1,1,0,0.6372863247863247
48,Female,4,18,1,Referral,medium,1,166.32,26.15531914893617,0.1914893617021276,67.59,13.67,2.5383333333333336,15.23,0.1838927795218546,0.1276595744680851,1,Q4,High,2025-07,2025-12,0,0,Mid-Inactive,1,0,0,0.4882478632478632
39,Female,2,12,0,Partnership,low,0,59.28,25.035000000000004,0.25,49.8,15.084,5.124,25.62,0.3396976929196499,0.25,1,Q1,High,2023-07,2025-10,0,0,Mid-Recent,0,0,1,0.12286324786324786
64,Female,0,15,0,Partnership,medium,4,110.94,25.402857142857144,0.2857142857142857,46.17,18.593333333333334,3.6766666666666654,11.03,0.1928321678321678,0.0857142857142857,0,Q2,Mid-Low,2023-09,2025-11,0,0,Mid-Inactive,0,0,0,0.423076923076923
46,Other,0,7,0,Organic,high,2,194.4,24.11063829787234,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0,Q4,Low,2025-02,2025-12,0,0,Recent,1,0,1,0.5299145299145299
66,Male,2,54,1,Referral,medium,2,76.03,24.072727272727278,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-08,2025-08,1,1,Inactive,0,0,0,0.37446581196581197
27,Other,7,27,0,Referral,high,9,197.03,24.328000000000003,0.16,72.66,17.056,2.6919999999999997,13.459999999999996,0.1562935438922433,0.1,1,Q4,Mid-High,2023-06,2025-11,1,0,Mid-Inactive,1,1,0,0.31356837606837606
65,Female,3,1,0,Ads,high,7,204.7,25.38936170212766,0.1063829787234042,27.07,10.7675,4.0,15.999999999999998,0.3714882749013233,0.0851063829787234,0,Q4,Mid-Low,2025-07,2025-12,0,0,Recent,1,0,1,0.32852564102564097
68,Other,3,7,1,Referral,medium,10,137.53,25.20566037735849,0.1698113207547169,34.81,15.25,3.6466666666666665,10.94,0.2391256830601092,0.0566037735849056,0,Q3,Low,2025-03,2025-12,0,0,Recent,0,0,1,0.5138888888888888
30,Other,3,3,0,Ads,medium,3,164.87,23.63695652173913,0.1304347826086956,20.68,11.39,1.1349999999999998,2.27,0.0989106753812636,0.0434782608695652,0,Q3,Low,2023-10,2025-11,0,0,Recent,0,0,1,0.45619658119658113
18,Female,11,36,1,Ads,high,7,332.44,26.22876712328767,0.1506849315068493,77.5,15.754285714285714,4.682857142857143,32.78,0.2972433804860355,0.0958904109589041,1,Q4,Mid-High,2024-12,2025-12,1,1,Inactive,1,1,0,0.5993589743589745
42,Female,2,4,0,Partnership,high,8,189.97,26.825,0.1458333333333333,32.49,12.92,2.09,6.27,0.1617647058823529,0.0625,0,Q4,Mid-Low,2024-06,2025-12,0,0,Recent,1,0,1,0.4300213675213675
56,Other,1,77,1,Partnership,low,5,87.04,24.84,0.1142857142857142,3.12,3.32,0.1999999999999997,0.1999999999999997,0.0602409638554216,0.0285714285714285,0,Q1,Low,2024-12,2025-12,1,1,Inactive,0,0,0,0.3466880341880342
21,Female,2,0,0,Referral,medium,6,101.32,28.775,0.1944444444444444,27.8,16.5,2.815,5.63,0.1684116063416093,0.0555555555555555,0,Q2,Low,2023-02,2025-11,0,0,Recent,0,0,1,0.44818376068376065
34,Male,0,1,0,Referral,medium,1,79.48,25.17727272727273,0.1363636363636363,10.46,7.869999999999999,2.68,5.359999999999999,0.338811630847029,0.0909090909090909,1,Q1,Mid-High,2025-03,2025-11,0,0,Recent,0,0,1,0.4230769230769231
38,Male,5,14,0,Partnership,medium,5,169.71,26.14423076923077,0.1153846153846153,42.72,15.6875,5.007499999999999,20.03,0.319203187250996,0.0769230769230769,0,Q4,Mid-Low,2023-10,2025-12,0,0,Mid-Recent,1,0,1,0.4610042735042735
50,Other,2,10,0,Ads,low,6,122.51,28.16,0.1111111111111111,31.6,16.89,1.5699999999999994,3.139999999999999,0.0903857225100748,0.0444444444444444,0,Q3,Low,2023-06,2025-12,0,0,Mid-Recent,0,0,1,0.38247863247863245
65,Male,4,11,1,Organic,medium,2,142.86,23.75434782608696,0.0869565217391304,35.21,17.0,0.0,0.0,0.0,0.0434782608695652,0,Q3,Low,2024-06,2025-12,0,0,Mid-Recent,0,0,1,0.5186965811965811
21,Male,3,2,0,Organic,high,9,320.68,25.15731707317073,0.2073170731707317,145.73,12.372142857142858,1.985,27.79,0.160154449054864,0.1707317073170731,1,Q4,High,2024-03,2025-12,0,0,Recent,1,0,1,0.7350427350427351
23,Other,0,37,0,Referral,low,4,86.13,23.846875,0.0625,11.4,12.28,0.879999999999999,0.879999999999999,0.0716612377850162,0.03125,0,Q1,Low,2025-07,2025-12,1,1,Inactive,0,0,0,0.43803418803418803
67,Female,6,147,0,Organic,medium,6,100.19,21.468571428571423,0.1714285714285714,36.35,23.0,4.824999999999999,9.65,0.2097826086956521,0.0571428571428571,0,Q2,Low,2023-07,2025-11,1,1,Inactive,0,0,0,0.2077991452991453
65,Female,8,144,1,Partnership,medium,9,128.72,23.92452830188679,0.1886792452830188,101.79,16.25125,3.65875,29.27,0.2233328246604608,0.1509433962264151,1,Q3,High,2025-01,2025-12,1,1,Inactive,0,0,0,0.625
52,Other,3,39,0,Ads,medium,10,81.92,21.694117647058825,0.088235294117647,36.11,11.686666666666667,0.2266666666666665,0.6799999999999997,0.0184832835009513,0.088235294117647,1,Q1,Mid-High,2023-07,2025-12,1,1,Inactive,0,0,0,0.47435897435897434
44,Female,3,3,0,Organic,medium,10,148.38,27.13157894736842,0.1052631578947368,40.6,13.21,3.06,12.239999999999998,0.2316426949280847,0.0701754385964912,0,Q3,Mid-Low,2025-10,2025-12,0,0,Recent,0,0,1,0.33653846153846156
46,Male,4,5,0,Partnership,low,5,138.93,26.258333333333336,0.1041666666666666,47.44,16.84,1.5566666666666664,4.669999999999999,0.0896181155248512,0.0625,0,Q3,Mid-Low,2025-03,2025-11,0,0,Recent,0,0,1,0.5272435897435896
68,Female,1,6,0,Ads,medium,2,89.64,26.932,0.08,8.95,12.28,3.33,3.33,0.2711726384364821,0.04,0,Q1,Low,2023-09,2025-11,0,0,Recent,0,0,1,0.4428418803418803
45,Other,3,23,0,Ads,high,11,225.73,21.894642857142856,0.1428571428571428,71.53,11.85,3.0225,24.18,0.252638177828858,0.1428571428571428,1,Q4,High,2024-08,2025-12,1,0,Mid-Inactive,1,1,0,0.5822649572649573
19,Female,6,57,0,Ads,high,4,222.4,22.10576923076923,0.1923076923076923,82.79,15.787142857142856,3.96,27.72,0.2508370283232286,0.1346153846153846,1,Q4,High,2024-07,2025-12,1,1,Inactive,1,1,0,0.5443376068376068
19,Female,7,2,0,Ads,medium,8,187.99,23.975862068965515,0.0517241379310344,20.16,19.0,0.0,0.0,0.0,0.0172413793103448,0,Q4,Low,2024-05,2025-12,0,0,Recent,1,0,1,0.3547008547008547
32,Male,0,9,0,Partnership,medium,5,130.49,26.702439024390245,0.2195121951219512,53.32,12.856,2.43,12.15,0.1855811822208645,0.1219512195121951,1,Q3,High,2025-10,2025-12,0,0,Mid-Recent,0,0,1,0.2473290598290598
49,Other,8,2,0,Organic,medium,8,198.42,25.346153846153847,0.1076923076923077,38.84,13.333333333333334,0.4733333333333333,1.42,0.0352707401887729,0.0461538461538461,0,Q4,Low,2024-11,2025-11,0,0,Recent,1,0,1,0.5860042735042735
63,Female,0,11,0,Ads,medium,2,55.77,22.76,0.2,28.95,11.253333333333332,1.6033333333333335,4.810000000000001,0.1424763033175356,0.15,1,Q1,High,2024-04,2025-12,0,0,Mid-Recent,0,0,1,0.20619658119658119
31,Female,0,43,0,Referral,low,2,82.34,27.682142857142857,0.1071428571428571,18.12,22.0,3.879999999999999,3.879999999999999,0.1763636363636363,0.0357142857142857,0,Q1,Low,2023-03,2025-11,1,1,Inactive,0,0,0,0.2681623931623932
39,Other,2,11,0,Partnership,medium,1,109.06,24.22903225806452,0.1612903225806451,32.93,12.253333333333332,1.5266666666666666,4.58,0.122100773127166,0.0967741935483871,1,Q2,Mid-High,2024-02,2025-12,0,0,Mid-Recent,0,0,1,0.21848290598290596
51,Female,1,14,0,Organic,medium,1,103.9,24.384848484848487,0.0606060606060606,8.83,12.28,3.4499999999999997,3.4499999999999997,0.2809446254071661,0.0303030303030303,0,Q2,Low,2023-09,2025-12,0,0,Mid-Recent,0,0,1,0.3173076923076923
48,Male,4,22,0,Partnership,medium,5,110.0,24.78717948717949,0.1025641025641025,18.24,12.76,3.640000000000001,7.280000000000001,0.2852664576802508,0.0512820512820512,0,Q2,Low,2025-06,2025-12,1,0,Mid-Inactive,0,0,0,0.454059829059829
31,Female,1,92,0,Organic,medium,2,128.2,22.635135135135137,0.1891891891891892,25.85,15.375,3.02,6.039999999999999,0.1894010661649419,0.054054054054054,0,Q3,Low,2024-08,2025-12,1,1,Inactive,0,0,0,0.21634615384615385
39,Other,0,0,0,Ads,medium,2,38.48,26.72142857142857,0.1428571428571428,11.28,13.24,1.9600000000000009,1.9600000000000009,0.1480362537764351,0.0714285714285714,0,Q1,Mid-Low,2025-10,2025-12,0,0,Recent,0,0,1,0.1388888888888889
32,Other,6,5,0,Ads,medium,8,132.04,27.025,0.0909090909090909,49.9,18.76,2.773333333333333,8.32,0.1429062177945723,0.0681818181818181,0,Q3,Mid-Low,2024-02,2025-12,0,0,Recent,0,0,1,0.280982905982906
19,Female,5,40,0,Partnership,low,6,111.71,27.743589743589745,0.0769230769230769,15.21,13.97,0.0,0.0,0.0,0.0256410256410256,0,Q2,Low,2024-06,2025-11,1,1,Inactive,0,0,0,0.3846153846153846
23,Other,3,6,0,Partnership,medium,9,76.3,27.95757575757576,0.1515151515151515,50.15,16.746666666666666,0.5299999999999999,1.59,0.0307305759567066,0.0909090909090909,1,Q1,Mid-High,2023-10,2025-12,0,0,Recent,0,0,1,0.5534188034188035
42,Male,1,1,0,Ads,low,5,99.19,22.741463414634147,0.1219512195121951,32.34,13.24,2.766666666666667,8.3,0.2042322834645669,0.073170731707317,0,Q2,Mid-Low,2025-07,2025-12,0,0,Recent,0,0,1,0.48344017094017094
33,Male,4,8,0,Organic,low,3,65.27,27.589655172413792,0.2413793103448276,42.83,12.185,1.4775000000000005,5.910000000000001,0.1212556421830119,0.1379310344827586,1,Q1,High,2025-02,2025-12,0,0,Mid-Recent,0,0,1,0.2932692307692308
53,Male,3,24,0,Organic,low,7,59.97,25.05862068965517,0.2068965517241379,10.81,13.24,2.43,2.43,0.1835347432024169,0.0344827586206896,0,Q1,Low,2025-09,2025-12,1,0,Mid-Inactive,0,0,0,0.327991452991453
52,Male,5,45,0,Referral,medium,8,126.57,27.859523809523807,0.0714285714285714,60.02,22.26,2.696666666666666,8.089999999999998,0.1187784466304507,0.0714285714285714,0,Q3,Mid-Low,2024-03,2025-12,1,1,Inactive,0,0,0,0.3766025641025641
65,Male,5,22,0,Ads,high,12,273.03,24.77142857142857,0.1285714285714285,45.2,16.795,5.52,22.08,0.328180737217598,0.0571428571428571,0,Q4,Low,2024-03,2025-12,1,0,Mid-Inactive,1,1,0,0.5657051282051282
37,Female,2,14,0,Ads,high,11,299.27,26.509722222222223,0.1805555555555555,119.4,16.80625,2.12,16.96,0.1243766500440011,0.1111111111111111,1,Q4,Mid-High,2025-01,2025-12,0,0,Mid-Recent,1,0,1,0.6992521367521367
59,Other,1,9,1,Referral,high,5,223.75,25.23584905660377,0.0754716981132075,7.59,5.66,1.865,3.73,0.3295053003533569,0.0377358490566037,0,Q4,Low,2024-04,2025-12,0,0,Mid-Recent,1,0,1,0.5069444444444444
46,Other,1,15,0,Ads,medium,3,136.6,24.6775,0.1,46.89,14.71,3.3325,13.33,0.2213550315509797,0.1,1,Q3,Mid-High,2024-10,2025-12,0,0,Mid-Inactive,0,0,0,0.35416666666666663
35,Female,6,8,0,Ads,high,4,194.93,23.55208333333333,0.125,41.41,14.839999999999998,1.3966666666666665,4.19,0.0918859649122807,0.0625,0,Q4,Mid-Low,2025-07,2025-12,0,0,Mid-Recent,1,0,1,0.5341880341880342
55,Male,8,7,1,Referral,medium,6,224.46,28.384848484848487,0.1212121212121212,69.72,14.339999999999998,2.78,16.68,0.1930555555555555,0.0909090909090909,1,Q4,Mid-High,2025-09,2025-12,0,0,Recent,1,0,1,0.40972222222222227
53,Female,1,0,0,Ads,medium,6,110.32,24.413157894736845,0.1842105263157894,21.19,10.306666666666668,3.2433333333333336,9.73,0.3146830530401034,0.0789473684210526,0,Q2,Mid-Low,2024-05,2025-12,0,0,Recent,0,0,1,0.48450854700854695
53,Male,3,2,0,Organic,low,4,95.52,25.144736842105264,0.1052631578947368,37.43,13.45,4.0925,16.37,0.304275092936803,0.1052631578947368,1,Q2,Mid-High,2025-10,2025-12,0,0,Recent,0,0,1,0.22756410256410253
