age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,payment_method,device_type,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score,segment
57,Other,3,3,0,Organic,medium,Debit Card,iOS,2,136.38,24.6075,0.125,53.01,16.0,2.7475000000000005,2.51,0.0452089337175792,0.1,1,Q3,Mid-High,2024-07,2025-11,0,0,Recent,0,0,1,0.3194444444444444,4
53,Other,9,16,0,Ads,high,Debit Card,Android,6,307.9,24.506944444444443,0.1111111111111111,59.27,13.746,1.892,2.38,0.0386050283860502,0.0694444444444444,0,Q4,Mid-Low,2023-10,2025-12,0,0,Mid-Inactive,1,0,0,0.39369658119658124,1
52,Other,1,78,0,Ads,medium,Credit Card,Web,6,189.87,23.205172413793104,0.0689655172413793,43.97,16.919999999999998,2.2633333333333336,0.6999999999999993,0.0156704723528094,0.0517241379310344,0,Q4,Low,2023-05,2025-11,1,1,Inactive,1,1,0,0.5213675213675213,3
35,Female,0,18,0,Referral,medium,Debit Card,Android,4,100.41,23.53611111111111,0.1666666666666666,55.99,18.9375,4.94,0.0,0.0,0.1111111111111111,1,Q2,Mid-High,2023-08,2025-12,0,0,Mid-Inactive,0,0,0,0.41346153846153844,4
33,Female,1,13,1,Ads,medium,Debit Card,Android,7,133.52,24.28478260869565,0.1304347826086956,62.54,15.76,3.252,4.98,0.0737559241706161,0.108695652173913,1,Q3,Mid-High,2025-08,2025-12,0,0,Mid-Recent,0,0,1,0.36591880341880345,4
18,Male,4,19,0,Partnership,high,Cash,Android,8,249.28,24.9344262295082,0.1967213114754098,135.59,16.637,3.0779999999999994,4.399999999999999,0.0314308164868919,0.1639344262295081,1,Q4,High,2025-07,2025-12,0,0,Mid-Inactive,1,0,0,0.6036324786324787,1
32,Male,1,68,0,Partnership,medium,Cash,Android,8,146.63,23.96122448979592,0.1428571428571428,48.05,15.6275,3.615,0.1800000000000001,0.0037321169396641,0.0816326530612244,0,Q3,Mid-Low,2025-01,2025-11,1,1,Inactive,0,0,0,0.3023504273504274,0
65,Female,1,6,0,Referral,medium,Digital Wallet,iOS,4,187.79,24.705,0.2,76.92999999999999,11.745714285714286,0.7557142857142856,1.91,0.0242262810755961,0.1166666666666666,1,Q4,High,2023-10,2025-12,0,0,Recent,1,0,1,0.4465811965811966,1
45,Other,0,0,1,Organic,low,Credit Card,Android,3,88.17,25.80555555555556,0.1944444444444444,36.9,13.57,4.345,0.3599999999999999,0.0096618357487922,0.1111111111111111,1,Q1,Mid-High,2024-02,2025-11,0,0,Recent,0,0,1,0.2676282051282051,4
57,Female,4,8,1,Ads,medium,Digital Wallet,iOS,5,109.48,27.92,0.0571428571428571,11.69,13.24,1.5500000000000007,2.6700000000000017,0.185933147632312,0.0285714285714285,0,Q2,Low,2025-09,2025-12,0,0,Mid-Recent,0,0,1,0.33279914529914534,2
56,Other,1,13,0,Ads,high,Cash,iOS,8,161.57999999999998,23.38780487804878,0.0975609756097561,41.1,19.25333333333333,5.553333333333334,2.1900000000000004,0.0505890505890505,0.073170731707317,0,Q3,Mid-Low,2024-10,2025-12,0,0,Mid-Recent,0,0,1,0.31677350427350426,2
38,Female,1,31,1,Organic,medium,Debit Card,Web,4,134.57999999999998,24.692500000000003,0.275,55.11,14.552,3.53,0.0,0.0,0.125,1,Q3,High,2023-12,2025-12,1,1,Inactive,0,0,0,0.5902777777777777,0
32,Female,1,3,0,Referral,medium,Debit Card,Web,6,73.14,24.68275862068965,0.1034482758620689,7.29,12.28,4.989999999999999,0.7000000000000002,0.0876095118898623,0.0344827586206896,0,Q1,Low,2025-08,2025-12,0,0,Recent,0,0,1,0.4182692307692308,2
46,Other,4,25,0,Partnership,high,Digital Wallet,Android,5,157.38,25.06341463414634,0.1219512195121951,29.16,12.2425,4.952500000000001,0.0899999999999998,0.003076923076923,0.0975609756097561,1,Q3,Mid-High,2025-08,2025-12,1,0,Mid-Inactive,0,0,0,0.27510683760683763,0
19,Female,0,10,0,Partnership,low,Cash,iOS,4,66.8,24.6,0.2,44.72,13.26,2.08,5.140000000000001,0.103088648215002,0.16,1,Q1,High,2025-03,2025-12,0,0,Mid-Recent,0,0,1,0.172008547008547,4
34,Female,7,42,0,Organic,low,Digital Wallet,Android,5,142.02,25.09622641509434,0.1132075471698113,25.23,12.485,-0.1299999999999999,0.0,0.0,0.0377358490566037,0,Q3,Low,2025-05,2025-12,1,1,Inactive,0,0,0,0.45833333333333337,0
28,Male,1,1,0,Ads,low,Credit Card,Android,2,64.64,30.14642857142857,0.0714285714285714,7.54,9.0,1.46,4.389999999999999,0.3679798826487845,0.0357142857142857,0,Q1,Low,2023-08,2025-10,0,0,Recent,0,0,1,0.3167735042735043,2
21,Male,7,5,0,Ads,medium,Credit Card,Web,6,142.6,25.926,0.16,93.9,19.648000000000003,0.868,0.7599999999999998,0.0080287344179167,0.1,1,Q3,Mid-High,2024-11,2025-12,0,0,Recent,0,0,1,0.43162393162393164,4
21,Female,5,40,0,Organic,medium,Cash,iOS,3,110.68,24.61315789473684,0.1842105263157894,43.55,13.024,4.314,0.0,0.0,0.131578947368421,1,Q2,High,2025-11,2025-12,1,1,Inactive,0,0,0,0.19284188034188032,0
27,Female,2,23,1,Ads,medium,Debit Card,Android,13,181.9,28.68955223880597,0.1791044776119403,129.97,15.0,2.003,6.32,0.0463717073886565,0.1492537313432835,1,Q4,High,2025-04,2025-12,1,0,Mid-Inactive,1,1,0,0.4070512820512821,3
28,Other,1,43,1,Ads,medium,Credit Card,Web,8,132.28,24.428260869565214,0.108695652173913,35.76,12.06,0.1399999999999997,2.12,0.0559662090813094,0.0652173913043478,0,Q3,Mid-Low,2023-11,2025-11,1,1,Inactive,0,0,0,0.46314102564102566,0
54,Other,1,15,0,Organic,high,Cash,Android,3,237.56,23.3875,0.25,68.35,14.368571428571428,4.604285714285714,2.9499999999999997,0.0413744740532959,0.125,1,Q4,High,2024-07,2025-12,0,0,Mid-Inactive,1,0,0,0.5544871794871795,1
33,Male,3,20,0,Referral,medium,Credit Card,iOS,6,172.97,21.811764705882357,0.2549019607843137,114.27,17.8275,3.54375,2.549999999999999,0.0218284540318438,0.1568627450980392,1,Q4,High,2024-12,2025-12,1,0,Mid-Inactive,1,1,0,0.6025641025641025,3
68,Male,5,11,0,Partnership,medium,Digital Wallet,Web,10,104.13,23.23414634146341,0.0975609756097561,58.42,16.560000000000002,1.955,0.25,0.0042611215271859,0.0975609756097561,1,Q2,Mid-High,2023-11,2025-11,0,0,Mid-Recent,0,0,1,0.42788461538461536,4
27,Other,0,23,0,Ads,medium,Credit Card,Android,3,80.61,25.063333333333333,0.1333333333333333,21.62,14.14,3.329999999999999,2.299999999999999,0.0961538461538461,0.0666666666666666,0,Q1,Mid-Low,2025-11,2025-12,1,0,Mid-Inactive,0,0,0,0.17254273504273504,2
67,Female,1,19,0,Referral,medium,Cash,iOS,3,177.41,26.30943396226415,0.1886792452830188,47.26,9.072857142857142,2.321428571428572,0.3599999999999994,0.0075598488030239,0.1320754716981132,1,Q4,High,2024-03,2025-12,0,0,Mid-Inactive,1,0,0,0.5763888888888888,1
21,Female,0,12,0,Ads,medium,Debit Card,Web,4,140.42,24.52439024390244,0.0975609756097561,9.69,5.59,0.7450000000000001,8.22,0.4589614740368509,0.048780487804878,0,Q3,Low,2023-11,2025-11,0,0,Mid-Recent,0,0,1,0.35149572649572647,2
54,Female,1,2,0,Ads,medium,Cash,iOS,7,101.29,23.864102564102566,0.1025641025641025,29.53,18.5,3.7350000000000008,8.19,0.2171261930010604,0.0512820512820512,0,Q2,Low,2023-09,2025-12,0,0,Recent,0,0,1,0.4887820512820512,2
63,Male,5,3,0,Referral,high,Credit Card,Android,6,300.25,25.654285714285717,0.1714285714285714,57.29,12.568333333333332,3.02,2.93,0.0486549319163068,0.0857142857142857,0,Q4,Mid-Low,2025-03,2025-12,0,0,Recent,1,0,1,0.3712606837606838,1
18,Female,4,16,0,Partnership,medium,Cash,Web,5,188.93,25.24230769230769,0.1538461538461538,45.86,13.6325,2.1674999999999995,2.14,0.0445833333333333,0.0769230769230769,0,Q4,Mid-Low,2025-09,2025-12,0,0,Mid-Inactive,1,0,0,0.39155982905982906,1
64,Female,5,6,1,Organic,medium,Cash,Android,5,103.43,25.408571428571427,0.1428571428571428,61.85,18.75,3.2875000000000005,5.5,0.0816629547141796,0.1142857142857142,1,Q2,Mid-High,2023-02,2025-11,0,0,Recent,0,0,1,0.3883547008547008,4
44,Male,3,33,0,Ads,medium,Credit Card,iOS,3,124.54,22.742857142857144,0.1904761904761904,59.95,15.5,0.5124999999999993,4.01,0.0626954346466541,0.0952380952380952,1,Q3,Mid-High,2023-12,2025-10,1,1,Inactive,0,0,0,0.2793803418803419,0
56,Female,6,36,0,Referral,high,Cash,Android,4,163.08,22.11315789473684,0.2368421052631578,56.760000000000005,16.448,5.095999999999999,9.29,0.1406510219530658,0.131578947368421,1,Q3,High,2025-01,2025-12,1,1,Inactive,0,0,0,0.2761752136752137,0
37,Female,3,9,0,Organic,low,Cash,iOS,5,100.94,21.4125,0.175,30.87,14.253333333333332,3.963333333333333,5.49,0.1509900990099009,0.075,0,Q2,Mid-Low,2024-05,2025-12,0,0,Mid-Recent,0,0,1,0.3472222222222222,2
31,Female,5,54,1,Partnership,high,Debit Card,Web,5,144.6,26.00243902439024,0.2195121951219512,95.06,17.324285714285715,3.744285714285714,0.0,0.0,0.1707317073170731,1,Q3,High,2025-01,2025-12,1,1,Inactive,0,0,0,0.37232905982905984,0
43,Male,1,6,0,Referral,medium,Debit Card,Android,2,138.96,24.361538461538466,0.1025641025641025,29.9,12.586666666666666,2.620000000000001,0.0,0.0,0.0769230769230769,0,Q3,Mid-Low,2023-04,2025-12,0,0,Recent,0,0,1,0.40544871794871795,2
49,Female,7,22,0,Partnership,medium,Digital Wallet,iOS,6,132.81,27.26666666666667,0.1666666666666666,62.760000000000005,24.33333333333333,3.4133333333333327,1.0,0.0156838143036386,0.0714285714285714,0,Q3,Mid-Low,2023-01,2025-12,1,0,Mid-Inactive,0,0,0,0.4391025641025641,0
26,Female,0,0,0,Ads,low,Debit Card,Web,3,111.52,25.15128205128205,0.2564102564102564,97.65,14.67875,2.4725000000000006,2.01,0.0201685731487055,0.2051282051282051,1,Q2,High,2024-01,2025-12,0,0,Recent,0,0,1,0.391559829059829,4
36,Female,4,14,0,Organic,high,Cash,Android,9,375.11,23.643181818181816,0.125,90.02,15.44,4.1875,0.0399999999999991,0.0004441483455474,0.0909090909090909,1,Q4,Mid-High,2024-01,2025-12,0,0,Mid-Recent,1,0,1,0.6634615384615385,1
22,Other,7,13,1,Organic,low,Cash,iOS,4,166.09,25.41551724137931,0.1379310344827586,10.89,5.3133333333333335,1.6833333333333331,10.55,0.4920708955223881,0.0517241379310344,0,Q4,Low,2023-06,2025-12,0,0,Mid-Recent,1,0,1,0.47275641025641024,2
22,Female,3,23,0,Ads,low,Digital Wallet,Web,2,78.06,26.37777777777778,0.1111111111111111,14.55,10.64,3.365,0.0,0.0,0.074074074074074,0,Q1,Mid-Low,2024-12,2025-12,1,0,Mid-Inactive,0,0,0,0.47916666666666663,0
18,Male,0,21,1,Organic,medium,Credit Card,iOS,5,102.73,24.05454545454545,0.2727272727272727,70.00999999999999,13.565714285714288,3.564285714285714,0.0,0.0,0.2121212121212121,1,Q2,High,2024-06,2025-12,1,0,Mid-Inactive,0,0,0,0.31036324786324787,4
31,Other,1,54,1,Referral,medium,Cash,Android,1,64.02,22.913636363636364,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-05,2025-12,1,1,Inactive,0,0,0,0.4577991452991453,0
57,Female,2,0,0,Organic,medium,Digital Wallet,Android,4,81.49,27.86875,0.1875,79.07,20.4,4.586,3.039999999999999,0.0370235050541955,0.15625,1,Q1,High,2025-01,2025-12,0,0,Recent,0,0,1,0.5144230769230769,4
51,Other,4,36,0,Partnership,high,Cash,Android,5,158.11,26.58974358974359,0.1025641025641025,37.32,16.583333333333332,4.1433333333333335,7.049999999999999,0.1588911426639621,0.0769230769230769,0,Q3,Mid-Low,2025-04,2025-12,1,1,Inactive,0,0,0,0.516559829059829,0
20,Other,3,24,1,Ads,medium,Cash,Android,10,92.81,28.35641025641026,0.2307692307692307,76.96000000000001,25.25,6.01,1.5,0.0191180219219984,0.1025641025641025,1,Q2,Mid-High,2024-09,2025-10,1,0,Mid-Inactive,0,0,0,0.28739316239316237,4
64,Other,0,5,1,Ads,low,Debit Card,iOS,4,58.98,29.196153846153848,0.1153846153846153,8.56,8.254999999999999,3.975,0.4299999999999997,0.0478309232480533,0.0769230769230769,0,Q1,Mid-Low,2023-01,2025-08,0,0,Recent,0,0,1,0.2248931623931624,2
57,Female,1,4,0,Partnership,high,Debit Card,iOS,6,84.44,26.456,0.16,34.05,20.0,2.9750000000000005,14.5,0.2986611740473738,0.08,0,Q1,Mid-Low,2023-06,2025-11,0,0,Recent,0,0,1,0.4358974358974359,2
37,Male,4,0,0,Ads,high,Cash,Web,5,128.53,25.71315789473684,0.1842105263157894,54.38,15.43,1.835,5.699999999999999,0.0948735019973368,0.1052631578947368,1,Q3,Mid-High,2024-12,2025-12,0,0,Recent,0,0,1,0.547008547008547,4
44,Male,1,20,0,Organic,medium,Debit Card,iOS,2,122.77,27.85833333333333,0.25,114.83,18.2275,3.87375,1.2300000000000004,0.010597966569016,0.2222222222222222,1,Q3,High,2024-02,2025-12,1,0,Mid-Inactive,0,0,0,0.35096153846153844,4
28,Male,3,31,0,Partnership,high,Credit Card,iOS,3,82.2,25.51363636363636,0.1363636363636363,13.54,13.24,-0.2999999999999989,3.68,0.213704994192799,0.0454545454545454,0,Q1,Low,2025-06,2025-12,1,1,Inactive,0,0,0,0.27724358974358976,0
28,Other,0,2,0,Referral,low,Credit Card,Web,5,69.58,28.582758620689653,0.1379310344827586,25.47,19.0,6.265000000000001,2.4899999999999984,0.0890557939914162,0.0689655172413793,0,Q1,Mid-Low,2024-10,2025-12,0,0,Recent,0,0,1,0.4460470085470085,2
39,Other,2,31,0,Partnership,low,Digital Wallet,Web,3,142.71,24.217647058823527,0.1176470588235294,49.66,17.689999999999998,5.275,1.5999999999999996,0.0312134217713616,0.0784313725490196,0,Q3,Mid-Low,2024-12,2025-12,1,1,Inactive,0,0,0,0.5053418803418803,0
53,Other,3,30,0,Organic,medium,Debit Card,Web,2,77.6,23.532,0.12,34.730000000000004,19.62,2.255,0.0,0.0,0.08,0,Q1,Mid-Low,2024-05,2025-11,1,1,Inactive,0,0,0,0.3525641025641026,0
51,Other,5,4,0,Ads,medium,Debit Card,iOS,9,107.29,25.98536585365854,0.073170731707317,19.27,9.473333333333334,3.0500000000000007,3.0700000000000003,0.1374216651745748,0.073170731707317,0,Q2,Mid-Low,2023-12,2025-12,0,0,Recent,0,0,1,0.27510683760683763,2
48,Female,3,29,1,Organic,low,Cash,Web,7,98.16,26.821052631578947,0.0789473684210526,12.59,12.0,-0.5899999999999999,0.5399999999999991,0.041127189642041,0.0263157894736842,0,Q2,Low,2024-07,2025-12,1,0,Inactive,0,0,0,0.5192307692307692,2
21,Other,1,39,0,Organic,low,Credit Card,iOS,7,118.41,25.55434782608696,0.1521739130434782,67.12,11.778333333333334,0.5916666666666667,5.83,0.0799177518848526,0.1304347826086956,1,Q2,High,2024-07,2025-12,1,1,Inactive,0,0,0,0.6089743589743589,0
32,Male,4,6,0,Partnership,medium,Debit Card,iOS,7,138.64,25.30638297872341,0.1276595744680851,58.9,13.084,1.304,0.0,0.0,0.1063829787234042,1,Q3,Mid-High,2023-01,2025-12,0,0,Recent,0,0,1,0.5854700854700854,4
50,Female,3,8,0,Partnership,medium,Cash,Web,3,110.67,24.345945945945942,0.1351351351351351,16.37,12.62,4.4350000000000005,0.0,0.0,0.054054054054054,0,Q2,Low,2024-12,2025-11,0,0,Mid-Recent,0,0,1,0.2857905982905983,2
37,Male,4,17,0,Ads,medium,Cash,Web,3,128.75,22.53428571428572,0.3428571428571428,34.89,10.97,2.2475,1.8200000000000005,0.0495777717243258,0.1142857142857142,1,Q3,Mid-High,2025-06,2025-12,0,0,Mid-Inactive,0,0,0,0.40224358974358976,4
67,Female,6,1,0,Partnership,high,Cash,Android,8,217.38,23.963157894736845,0.2456140350877192,67.14999999999999,11.75,2.157142857142857,1.8199999999999985,0.0263882847614904,0.1228070175438596,1,Q4,High,2023-09,2025-11,0,0,Recent,1,0,1,0.5101495726495726,1
44,Female,5,52,1,Organic,medium,Digital Wallet,iOS,6,135.05,25.29767441860465,0.2325581395348837,72.96,12.897142857142857,2.474285714285714,1.5700000000000005,0.0210653428149738,0.1627906976744186,1,Q3,High,2024-02,2025-12,1,1,Inactive,0,0,0,0.485042735042735,0
33,Female,5,8,0,Partnership,medium,Debit Card,Android,11,149.98,24.34042553191489,0.1489361702127659,48.95,11.96,2.1700000000000004,0.0,0.0,0.1063829787234042,1,Q3,Mid-High,2024-06,2025-12,0,0,Mid-Recent,0,0,1,0.4674145299145299,4
33,Female,4,4,0,Ads,low,Digital Wallet,iOS,4,116.73,25.12142857142857,0.2142857142857142,72.61,15.834285714285716,5.461428571428572,0.4299999999999997,0.0058871851040525,0.1666666666666666,1,Q2,High,2025-08,2025-12,0,0,Recent,0,0,1,0.3210470085470085,4
38,Other,6,30,0,Referral,medium,Credit Card,iOS,1,120.66,24.394594594594597,0.1891891891891892,65.23,14.88,4.008333333333333,0.75,0.0113670809336162,0.1621621621621621,1,Q2,High,2025-01,2025-12,1,1,Inactive,0,0,0,0.3482905982905983,0
68,Other,2,4,0,Ads,high,Cash,Android,4,123.4,21.161290322580644,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0,Q3,Low,2024-11,2025-12,0,0,Recent,0,0,1,0.5448717948717948,2
68,Other,1,10,0,Referral,high,Credit Card,Android,5,242.05,25.76206896551724,0.2068965517241379,92.27,14.37625,2.8425,6.06,0.0616292077697549,0.1379310344827586,1,Q4,High,2023-06,2025-12,0,0,Mid-Recent,1,0,1,0.3338675213675214,1
20,Male,1,1,0,Organic,medium,Digital Wallet,Web,4,144.62,26.44285714285714,0.1428571428571428,30.380000000000003,12.68,2.5533333333333323,7.140000000000001,0.1902985074626865,0.0714285714285714,0,Q3,Mid-Low,2024-12,2025-12,0,0,Recent,0,0,1,0.4738247863247863,2
23,Male,1,8,0,Organic,medium,Digital Wallet,iOS,4,110.83,23.07619047619048,0.1666666666666666,20.77,11.0,0.6149999999999998,2.0700000000000003,0.090630472854641,0.0476190476190476,0,Q2,Low,2023-05,2025-11,0,0,Mid-Recent,0,0,1,0.2585470085470085,2
55,Male,3,20,0,Referral,high,Debit Card,iOS,6,181.13,26.832653061224487,0.1632653061224489,43.09,16.426666666666666,2.063333333333333,4.43,0.0932239057239057,0.0612244897959183,0,Q4,Mid-Low,2025-07,2025-12,1,0,Mid-Inactive,1,1,0,0.3926282051282052,3
49,Male,2,9,0,Organic,low,Credit Card,Web,7,122.31,25.318181818181817,0.1590909090909091,69.99,14.473333333333334,2.8083333333333336,4.600000000000001,0.0616704652098136,0.1363636363636363,1,Q3,High,2025-10,2025-12,0,0,Mid-Recent,0,0,1,0.27403846153846156,4
26,Male,1,10,0,Organic,medium,Debit Card,Web,9,124.48,25.41590909090909,0.2272727272727272,49.08,12.028,2.212,4.529999999999999,0.0844991606043648,0.1136363636363636,1,Q3,Mid-High,2023-11,2025-12,0,0,Mid-Recent,0,0,1,0.5101495726495726,4
24,Female,4,50,0,Organic,medium,Credit Card,Android,5,83.8,25.11290322580645,0.2580645161290322,50.21,11.458333333333334,3.09,3.639999999999999,0.0675951717734447,0.1935483870967742,1,Q1,High,2024-09,2025-12,1,1,Inactive,0,0,0,0.39209401709401703,0
60,Male,6,35,1,Partnership,medium,Digital Wallet,Web,9,177.82,24.64032258064516,0.1612903225806451,73.14,15.54,3.35,4.040000000000001,0.0523451671417465,0.0967741935483871,1,Q4,Mid-High,2023-07,2025-11,1,1,Inactive,1,1,0,0.531517094017094,3
36,Other,0,4,1,Partnership,medium,Debit Card,Android,4,33.37,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-11,2025-12,0,0,Recent,0,0,1,0.5042735042735043,2
31,Male,2,66,0,Ads,medium,Debit Card,iOS,6,93.11,25.666666666666668,0.1212121212121212,27.45,17.12,3.3950000000000005,0.0,0.0,0.0606060606060606,0,Q2,Mid-Low,2024-08,2025-12,1,1,Inactive,0,0,0,0.21314102564102563,0
21,Other,4,1,0,Ads,high,Credit Card,Android,7,160.58,28.388372093023257,0.1627906976744186,46.48,12.404,3.108,2.039999999999999,0.0420445177246496,0.1162790697674418,1,Q3,Mid-High,2024-07,2025-11,0,0,Recent,0,0,1,0.3044871794871795,4
27,Other,8,38,0,Organic,medium,Digital Wallet,Web,5,242.04,24.04383561643836,0.1643835616438356,57.43,13.438333333333333,3.8666666666666663,3.1,0.0512142739137617,0.0821917808219178,0,Q4,Mid-Low,2023-01,2025-12,1,1,Inactive,1,1,0,0.6896367521367521,3
55,Male,3,19,0,Partnership,medium,Cash,iOS,12,182.71,24.567123287671237,0.136986301369863,82.46000000000001,13.90857142857143,2.128571428571429,11.55,0.1228592702903946,0.0958904109589041,1,Q4,Mid-High,2025-10,2025-12,0,0,Mid-Inactive,1,0,0,0.38408119658119666,1
64,Other,0,2,1,Ads,medium,Cash,Web,2,76.27,20.875,0.25,7.79,11.75,3.96,0.0,0.0,0.0357142857142857,0,Q1,Low,2023-01,2025-11,0,0,Recent,0,0,1,0.48344017094017094,2
41,Male,1,17,0,Ads,high,Digital Wallet,iOS,4,259.25,23.51935483870968,0.1290322580645161,39.35,12.235,2.3975,0.0,0.0,0.064516129032258,0,Q4,Mid-Low,2023-08,2025-12,0,0,Mid-Inactive,1,0,0,0.4342948717948718,1
20,Female,1,4,0,Ads,high,Cash,Android,2,39.12,24.24,0.3,34.099999999999994,24.0,6.950000000000001,0.0,0.0,0.2,1,Q1,High,2023-12,2025-07,0,0,Recent,0,0,1,0.219017094017094,4
68,Other,1,4,0,Partnership,low,Debit Card,Android,2,75.53,20.32857142857143,0.25,57.51,15.648,4.146000000000001,0.0,0.0,0.1785714285714285,1,Q1,High,2023-08,2025-11,0,0,Recent,0,0,1,0.3653846153846154,4
60,Female,1,23,0,Referral,low,Debit Card,Android,3,90.38,22.038235294117644,0.1470588235294117,25.26,13.62,0.9900000000000002,1.0199999999999996,0.0388127853881278,0.0588235294117647,0,Q2,Mid-Low,2025-07,2025-12,1,0,Mid-Inactive,0,0,0,0.41880341880341876,0
23,Female,4,18,0,Ads,low,Credit Card,iOS,5,75.68,29.53333333333333,0.1,29.38,12.746666666666668,2.9533333333333336,0.0,0.0,0.1,1,Q1,Mid-High,2025-07,2025-12,0,0,Mid-Inactive,0,0,0,0.5197649572649572,4
50,Other,2,7,1,Organic,medium,Debit Card,Web,4,110.92,24.47142857142857,0.1714285714285714,35.85,12.666666666666666,0.7166666666666668,3.04,0.0781691951658524,0.0857142857142857,0,Q2,Mid-Low,2024-05,2025-11,0,0,Recent,0,0,1,0.43696581196581197,2
44,Male,1,11,0,Organic,medium,Digital Wallet,Web,7,154.93,24.927659574468084,0.1914893617021276,90.51,17.647142857142857,4.717142857142858,6.26,0.064689469877028,0.1489361702127659,1,Q3,High,2023-06,2025-12,0,0,Mid-Recent,0,0,1,0.5229700854700854,4
39,Male,1,5,0,Partnership,medium,Debit Card,iOS,6,87.15,28.241935483870968,0.1612903225806451,66.78,17.1875,0.4924999999999997,0.0899999999999998,0.0013458950201884,0.1290322580645161,1,Q1,High,2023-08,2025-09,0,0,Recent,0,0,1,0.3087606837606837,4
39,Other,1,70,0,Partnership,medium,Debit Card,Android,1,90.62,23.52,0.16,53.56,16.57,3.18,0.6500000000000004,0.0119904076738609,0.16,1,Q2,High,2025-11,2025-12,1,1,Inactive,0,0,0,0.1372863247863248,0
47,Other,4,33,0,Partnership,high,Credit Card,Android,7,218.55,24.096153846153847,0.1538461538461538,59.69,12.305,2.356666666666667,3.66,0.057774269928966,0.1153846153846153,1,Q4,Mid-High,2023-08,2025-11,1,1,Inactive,1,1,0,0.5512820512820513,3
19,Female,8,47,0,Partnership,medium,Cash,Android,11,188.53,22.940625,0.046875,22.01,12.015,1.009999999999999,0.9899999999999984,0.0430434782608694,0.03125,0,Q4,Low,2025-05,2025-12,1,1,Inactive,1,1,0,0.5470085470085471,3
54,Male,8,12,0,Ads,medium,Cash,Android,7,113.74,25.216666666666665,0.1666666666666666,26.39,13.093333333333334,4.296666666666667,7.09,0.2117682198327359,0.0714285714285714,0,Q2,Mid-Low,2023-05,2025-11,0,0,Mid-Recent,0,0,1,0.3141025641025641,2
59,Male,3,35,0,Organic,medium,Cash,Android,2,72.81,24.89583333333333,0.125,14.5,8.254999999999999,1.0050000000000003,5.549999999999999,0.2768079800498753,0.0833333333333333,0,Q1,Mid-Low,2024-07,2025-12,1,1,Inactive,0,0,0,0.20245726495726496,0
51,Male,1,1,0,Ads,high,Cash,iOS,6,262.27,24.95689655172414,0.1551724137931034,50.76,11.6,1.448,2.08,0.0393641180923542,0.0862068965517241,0,Q4,Mid-Low,2024-05,2025-11,0,0,Recent,1,0,1,0.43803418803418803,1
18,Female,1,84,0,Referral,low,Digital Wallet,Web,1,115.1,21.8725,0.15,46.85,11.448,2.078,0.0,0.0,0.125,1,Q2,High,2024-11,2025-12,1,1,Inactive,0,0,0,0.49305555555555547,0
44,Male,5,45,0,Referral,medium,Cash,Web,10,146.81,24.243396226415097,0.1132075471698113,34.21,11.56,3.0074999999999994,0.0,0.0,0.0754716981132075,0,Q3,Mid-Low,2023-10,2025-12,1,1,Inactive,0,0,0,0.4930555555555556,0
52,Other,0,41,0,Referral,medium,Debit Card,Android,4,144.61,26.788095238095234,0.1666666666666666,98.07,18.29,4.28,0.7100000000000009,0.0071876898157521,0.1666666666666666,1,Q3,High,2025-02,2025-12,1,1,Inactive,0,0,0,0.27243589743589747,0
64,Female,4,36,1,Ads,medium,Credit Card,Web,9,96.23,28.086842105263155,0.131578947368421,41.93,14.853333333333332,0.8766666666666664,0.9700000000000006,0.0226107226107226,0.0789473684210526,0,Q2,Mid-Low,2025-07,2025-12,1,1,Inactive,0,0,0,0.3317307692307692,0
23,Female,6,2,0,Partnership,low,Credit Card,iOS,1,120.28,21.98837209302325,0.1162790697674418,44.59,14.04,2.8925000000000005,6.59,0.1287612348573661,0.0930232558139534,1,Q2,Mid-High,2024-11,2025-12,0,0,Recent,0,0,1,0.34615384615384615,4
65,Other,2,20,0,Ads,medium,Digital Wallet,Web,5,155.12,23.32127659574468,0.1063829787234042,20.12,12.28,2.22,0.69,0.0331571359923113,0.0425531914893617,0,Q3,Low,2024-06,2025-12,1,0,Mid-Inactive,0,0,0,0.5715811965811965,2
44,Male,3,61,0,Ads,medium,Debit Card,Android,3,116.07,25.989473684210527,0.2105263157894736,75.3,12.851666666666668,0.3016666666666667,3.139999999999999,0.0400305966343702,0.1578947368421052,1,Q2,High,2023-03,2025-11,1,1,Inactive,0,0,0,0.40117521367521364,0
66,Female,4,16,0,Referral,high,Credit Card,iOS,4,242.69,24.32950819672131,0.1967213114754098,59.97,12.391666666666666,2.3966666666666665,5.41,0.0827470174365249,0.0983606557377049,1,Q4,Mid-High,2025-05,2025-12,0,0,Mid-Inactive,1,0,0,0.6452991452991452,1
